,License #,is_ADU_builder,ADU_performance_score,Bldg-New_count,Bldg-Alter/Repair_count,Bldg-Addition_count,2020_proj_count,2019_proj_count,2018_proj_count,2017_proj_count,2016_proj_count,2015_proj_count,2014_proj_count,2013_proj_count,2020_performance,2019_performance,2018_performance,2017_performance,2016_performance,2015_performance,2014_performance,2013_performance,2020_avg_numb_insp,2019_avg_numb_insp,2018_avg_numb_insp,2017_avg_numb_insp,2016_avg_numb_insp,2015_avg_numb_insp,2014_avg_numb_insp,2013_avg_numb_insp,numb_revs,rate,Home Additions,New Constructions,Garage Constructions,< $5k,$5k-$20k,$20k-$50k,$50k-$100k,$250k-$500k,experience,non_ADU_proj_count,non_ADU_avg_insp,w_avg_time_per_insp,avg_construction_time,non_ADU_avg_time_per_insp,ADU_proj_count,non_ADU_avg_eval,Assessor Book,Assessor Page,Assessor Parcel,Tract,Block,Lot,Reference # (Old Permit #),PCIS Permit #,Status,Status Date,Permit Type,Permit Sub-Type,Permit Category,Project Number,Event Code,Initiating Office,Issue Date,Address Start,Address Fraction Start,Address End,Address Fraction End,Street Direction,Street Name,Street Suffix,Suffix Direction,Unit Range Start,Unit Range End,Zip Code,Work Description,Valuation,Floor Area-L.A. Zoning Code Definition,# of Residential Dwelling Units,# of Stories,Contractor's Business Name,Contractor Address,Contractor City,Contractor State,License Type,Principal First Name,Principal Middle Name,Principal Last Name,License Expiration Date,Applicant First Name,Applicant Last Name,Applicant Business Name,Applicant Address 1,Applicant Address 2,Applicant Address 3,Zone,Occupancy,Floor Area-L.A. Building Code Definition,Census Tract,Latitude/Longitude,permit_ID,is_ADU,Inspection Date,Inspection Result,Inspection Type,insp_count,construction_time,norm_construction_time,t0,freshness_score,proj_final_score
22,989530.0,True,9.0,3.0,1.0,,,1.0,,2.0,1.0,,,,,9.0,,27.916666666666664,23.5625,,,,,4.0,,8.0,16.0,,,,,,,,,,,,,,1468.0,3.0,10.666666666666666,26.765585970024983,277.6666666666667,26.465277777777775,1.0,356600.0,5113.0,32.0,018,SOUTH WOODLAWN,12,15,19LA30624,19016-10000-21957,Permit Finaled,2019-09-25,Bldg-Alter/Repair,1 or 2 Family Dwelling,Plan Check,,,METRO,2019-08-08,4211.0,,4213.0,,S,WALL,ST,,,,90011.0,convert existing dining rooms to new bedrooms at both units within dup,15000.0,,,,LIZARRAGA GUILLERMO CONSTRUCTION,8251 4TH ST,DOWNEY,CA,B,GUILLERMO,,LIZARRAGA,01/31/2020,DORA,LEON,,PO BOX 2761,,DOWNEY CA,R2-1,,,2284.2,"(34.00709, -118.27176)",19016-10000-21957,True,2019-08-20,Corrections Issued,BUILDING-Rough-Frame,4,36,9.0,2017-01-01,0.8827906976744186,7.945116279069768
23,1021751.0,True,25.24937343358396,,3.0,,,3.0,,,,,,,,29.507936507936506,,,,,,,,10.0,,,,,,,,,,,,,,,,,537.0,1.0,7.0,37.285714285714285,261.0,37.285714285714285,2.0,8000.0,2026.0,3.0,012,TR 21399,,51,19VN87568,19016-20000-03846,CofO Issued,2019-08-14,Bldg-Alter/Repair,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2019-02-20,7110.0,,7112.0,,N,MCLAREN,AVE,,,,91307.0,convert the (e) 20'x20' garage into a (n) accessory dwelling units per,20000.0,400.0,0.0,,MONTERNO CONSTRUCTION LLC,20355 SHERMAN WAY APT 347,WINNETKA,CA,B,REZA,,ALIEE,12/31/2020,ARSHEEN,,,18700 SHERMAN WAY,#210,RESEDA CA,RS-1,,0.0,1344.22,,19016-20000-03846,True,2019-03-05,Not Ready for Inspection,BUILDING-Rough-Frame,14,162,11.571428571428571,2017-01-01,0.7255813953488373,8.396013289036546
24,1021751.0,True,25.24937343358396,,3.0,,,3.0,,,,,,,,29.507936507936506,,,,,,,,10.0,,,,,,,,,,,,,,,,,537.0,1.0,7.0,37.285714285714285,261.0,37.285714285714285,2.0,8000.0,2034.0,5.0,022,TR 21696,,313,19VN84979,18016-20000-37931,CofO Issued,2020-01-08,Bldg-Alter/Repair,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2019-01-11,6608.0,,6610.0,,N,VALLEY CIRCLE,BLVD,,,,91307.0,"convert the (e) 22'-6"" x 21'-3"" attached garage into a new accessory",25000.0,480.0,0.0,,MONTERNO CONSTRUCTION LLC,20355 SHERMAN WAY APT 347,WINNETKA,CA,B,REZA,,ALIEE,12/31/2019,ARSHEEN,,,18700 SHERMAN WAY,#210,RESEDA CA,RS-1,,0.0,1352.03,,18016-20000-37931,True,2019-01-16,Not Ready for Inspection,ELECTRICAL-Rough,9,357,39.666666666666664,2017-01-01,0.6883720930232559,27.305426356589148
25,1025507.0,True,25.48048953630349,9.0,2.0,116.0,,5.0,71.0,51.0,,,,,,17.11604251012146,20.576414537128723,20.924250527476257,,,,,,16.6,16.197183098591548,17.705882352941178,,,,,,,,,,,,,,,1157.0,124.0,16.741935483870968,20.38544180006624,325.1532258064516,20.509449400139843,3.0,342498.5806451613,4242.0,5.0,002,TR 5385,,53,18WL93534,18016-30000-23829,CofO Issued,2019-12-09,Bldg-Alter/Repair,1 or 2 Family Dwelling,Plan Check,,,WEST LA,2018-09-26,1068.0,,1068.0,,E,MARCO,PL,,,,90291.0,convert (e) rec room above 2-car garage to accessory dwelling unit (ad,2000.0,0.0,,2.0,T J C HOME BUILDERS LLC,26940 ALISO VIEJO PARKWAY,ALISO VIEJO,CA,B,KENNETH,JAMES,BARCLA CORBEN,04/30/2019,DAN,BIBAWI,,,,,R1V2,,0.0,2737.0,"(33.99769, -118.45548)",18016-30000-23829,True,2019-02-27,Approved,ELECTRICAL-Rough,13,285,21.923076923076923,2017-01-01,0.5888372093023255,12.90912343470483
26,1025507.0,True,25.48048953630349,9.0,2.0,116.0,,5.0,71.0,51.0,,,,,,17.11604251012146,20.576414537128723,20.924250527476257,,,,,,16.6,16.197183098591548,17.705882352941178,,,,,,,,,,,,,,,1157.0,124.0,16.741935483870968,20.38544180006624,325.1532258064516,20.509449400139843,3.0,342498.5806451613,5526.0,3.0,026,TR 5377,,60,17WL82884,17014-30000-03431,CofO Issued,2018-07-20,Bldg-Addition,1 or 2 Family Dwelling,Plan Check,,,WEST LA,2017-08-22,804.0,,804.0,,N,SIERRA BONITA,AVE,,,,90046.0,convert existing duplex to 2-story s.f.d. with attached 2-car garage k,270000.0,2241.0,-1.0,2.0,T J C HOME BUILDERS LLC,26940 ALISO VIEJO PARKWAY SUITE 100,ALISO VIEJO,CA,B,KENNETH,JAMES,BARCLA CORBEN,04/30/2019,DANIEL,BIBAWI,,,,,R2-1XL,,747.0,1920.02,"(34.08553, -118.35415)",17014-30000-03431,True,2017-10-18,Approved,Footing/Foundation/Slab,33,275,8.333333333333334,2017-01-01,0.21674418604651163,1.806201550387597
27,1025507.0,True,25.48048953630349,9.0,2.0,116.0,,5.0,71.0,51.0,,,,,,17.11604251012146,20.576414537128723,20.924250527476257,,,,,,16.6,16.197183098591548,17.705882352941178,,,,,,,,,,,,,,,1157.0,124.0,16.741935483870968,20.38544180006624,325.1532258064516,20.509449400139843,3.0,342498.5806451613,4246.0,10.0,017,VENICE VIEW HEIGHTS TRACT,B,17,18WL87861,18010-30000-00303,CofO Issued,2020-02-06,Bldg-New,1 or 2 Family Dwelling,Plan Check,,,WEST LA,2018-03-01,3562.0,,3562.0,,S,WASATCH,AVE,,,,90066.0,new accessory dwelling unit at rear of property.,25000.0,239.0,,1.0,T J C HOME BUILDERS LLC,26940 ALISO VIEJO PARKWAY,ALISO VIEJO,CA,B,KENNETH,JAMES,BARCLA CORBEN,04/30/2019,DANIEL,BIBAWI,,,,,R1V2,,239.0,2721.0,"(34.0078, -118.43948)",18010-30000-00303,True,2018-07-23,Approved,Special/Order Compliance,14,563,40.214285714285715,2017-01-01,0.3944186046511628,15.861262458471762
28,832632.0,True,21.757933772090933,4.0,2.0,15.0,,5.0,5.0,7.0,3.0,,1.0,,,15.853327067669174,24.33047619047619,27.126190476190477,29.21712962962963,,23.8,,,16.6,8.8,12.714285714285714,11.666666666666666,,10.0,,,,,,,,,,,,2031.0,8.0,9.75,22.151768145329463,219.375,23.20861516955267,13.0,43312.5,2309.0,24.0,013,TR 13941,,69,19VN85393,18010-20000-05440,CofO Issued,2019-08-09,Bldg-Addition,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2019-01-17,7842.0,,7842.0,,N,BELLINGHAM,AVE,,,,91605.0,"new 1 story 36'-6"" x 29' accessory dwelling unit per ab 494 & sb 229 a",106000.0,1051.0,,1.0,MARKAS DESIGN & CONSTRUCTION,6022 VANTAGE AVENUE,NORTH HOLLYWOOD,CA,B,SETRAG,GEORGES,MARKARIAN,12/31/2019,MARKARIAN,,,6022 VANTAGE AV,,N HOLLYWOOD,RS-1,,1051.0,1210.2,"(34.21335, -118.39861)",18010-20000-05440,True,2019-01-28,Conditional Approval,Underground Mechanical,12,193,16.083333333333332,2017-01-01,0.693953488372093,11.161085271317829
29,832632.0,True,21.757933772090933,4.0,2.0,15.0,,5.0,5.0,7.0,3.0,,1.0,,,15.853327067669174,24.33047619047619,27.126190476190477,29.21712962962963,,23.8,,,16.6,8.8,12.714285714285714,11.666666666666666,,10.0,,,,,,,,,,,,2031.0,8.0,9.75,22.151768145329463,219.375,23.20861516955267,13.0,43312.5,2303.0,14.0,067,TR 34704,,13,17VN49117,17010-20000-02649,CofO Issued,2018-11-15,Bldg-New,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2017-09-01,7745.0,,7745.0,,N,ETHEL,AVE,,,,91605.0,new detached accessory dwelling unit per ab 2299 & sb 1069 and wfpp,121000.0,1131.0,,1.0,MARKAS DESIGN & CONSTRUCTION,6022 VANTAGE AVENUE,NORTH HOLLYWOOD,CA,B,SETRAG,GEORGES,MARKARIAN,12/31/2017,MARKARIAN,,,6022 VANTAGE AV,,N HOLLYWOOD,RS-1,,1131.0,1220.0,,17010-20000-02649,True,2017-10-31,Corrections Issued,PLUMBING-Rough,11,380,34.54545454545455,2017-01-01,0.22604651162790698,7.808879492600424
30,832632.0,True,21.757933772090933,4.0,2.0,15.0,,5.0,5.0,7.0,3.0,,1.0,,,15.853327067669174,24.33047619047619,27.126190476190477,29.21712962962963,,23.8,,,16.6,8.8,12.714285714285714,11.666666666666666,,10.0,,,,,,,,,,,,2031.0,8.0,9.75,22.151768145329463,219.375,23.20861516955267,13.0,43312.5,2317.0,7.0,008,TR 10867,,17,17VN48897,17016-20000-13280,CofO Issued,2017-12-11,Bldg-Alter/Repair,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2017-08-30,11744.0,,11744.0,,W,STAGG,ST,,,,91605.0,convert (e) detached  recreation room to accessory dwelling unit as pe,18600.0,391.4,,1.0,MARKAS DESIGN & CONSTRUCTION,6022 VANTAGE AVENUE,NORTH HOLLYWOOD,CA,B,SETRAG,GEORGES,MARKARIAN,12/31/2017,MARKARIAN,SETRAG,,6022 VANTAGE,,"N. HOLLYWOOD, CA",R1-1-CUGU,,0.0,1218.01,"(34.21194, -118.38936)",17016-20000-13280,True,2017-09-05,Approved,ELECTRICAL-Rough,12,97,8.083333333333334,2017-01-01,0.2241860465116279,1.8121705426356591
31,832632.0,True,21.757933772090933,4.0,2.0,15.0,,5.0,5.0,7.0,3.0,,1.0,,,15.853327067669174,24.33047619047619,27.126190476190477,29.21712962962963,,23.8,,,16.6,8.8,12.714285714285714,11.666666666666666,,10.0,,,,,,,,,,,,2031.0,8.0,9.75,22.151768145329463,219.375,23.20861516955267,13.0,43312.5,2301.0,6.0,004,TR 18672,,36,17VN46975,17014-20000-02836,CofO Issued,2019-06-26,Bldg-Addition,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2017-08-07,8009.0,,8009.0,1/2,N,CROSNOE,AVE,,,,91402.0,add to (e) sfd and convert garage to accessory dwelling unit per ab 22,100000.0,1320.62,0.0,1.0,MARKAS DESIGN & CONSTRUCTION,6022 VANTAGE AVENUE,NORTH HOLLYWOOD,CA,B,SETRAG,GEORGES,MARKARIAN,12/31/2017,SETRAG,MARKARIAN,,6022 VANTAGE AVE,,"NORTH HOLLYWOOD, CA",R1-1,,915.62,1197.0,,17014-20000-02836,True,2017-09-06,Approved,Footing/Foundation/Slab,14,658,47.0,2017-01-01,0.2027906976744186,9.531162790697675
32,832632.0,True,21.757933772090933,4.0,2.0,15.0,,5.0,5.0,7.0,3.0,,1.0,,,15.853327067669174,24.33047619047619,27.126190476190477,29.21712962962963,,23.8,,,16.6,8.8,12.714285714285714,11.666666666666666,,10.0,,,,,,,,,,,,2031.0,8.0,9.75,22.151768145329463,219.375,23.20861516955267,13.0,43312.5,2639.0,027,004,TR 14224,,4,17VN57079,17014-20000-04502,CofO Issued,2019-06-12,Bldg-Addition,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2017-12-22,9145.0,,9145.0,,N,HAZELTINE,AVE,,,,91402.0,"convert (e) 20' x 45' accessory living quarters and add 15'-0"" x 20'-0",36400.0,300.0,,0.0,MARKAS DESIGN & CONSTRUCTION,6022 VANTAGE AVENUE,NORTH HOLLYWOOD,CA,B,SETRAG,GEORGES,MARKARIAN,12/31/2017,MARKARIAN,SEFRAG,,6022 VANTAGE AVE,,"NORTH HOLLYWOOD,CA",RA-1,,700.0,1193.41,"(34.2365, -118.44505)",17014-20000-04502,True,2018-04-06,Not Ready for Inspection,Pre-Inspection,11,432,39.27272727272727,2017-01-01,0.3302325581395349,12.969133192389007
33,832632.0,True,21.757933772090933,4.0,2.0,15.0,,5.0,5.0,7.0,3.0,,1.0,,,15.853327067669174,24.33047619047619,27.126190476190477,29.21712962962963,,23.8,,,16.6,8.8,12.714285714285714,11.666666666666666,,10.0,,,,,,,,,,,,2031.0,8.0,9.75,22.151768145329463,219.375,23.20861516955267,13.0,43312.5,2242.0,15.0,023,TR 9238,,15,17VN54484,17014-20000-02932,CofO Issued,2018-07-31,Bldg-Addition,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2017-11-15,6327.0,,6327.0,,N,NOBLE,AVE,,,,91411.0,add 1080 sqft to (e) garage for new accessory dwelling unit per ab 229,121000.0,1200.0,,0.0,MARKAS DESIGN & CONSTRUCTION,6022 VANTAGE AVENUE,NORTH HOLLYWOOD,CA,B,SETRAG,GEORGES,MARKARIAN,12/31/2017,SETRAG,MARKARIAN,,6022 VANTAGE AVE,,"NORTH HOLLYWOOD, CA",R1-1-RIO,,1080.0,1283.02,,17014-20000-02932,True,2018-01-23,Approved,Footing/Foundation/Slab,15,189,12.6,2017-01-01,0.2958139534883721,3.727255813953488
34,832632.0,True,21.757933772090933,4.0,2.0,15.0,,5.0,5.0,7.0,3.0,,1.0,,,15.853327067669174,24.33047619047619,27.126190476190477,29.21712962962963,,23.8,,,16.6,8.8,12.714285714285714,11.666666666666666,,10.0,,,,,,,,,,,,2031.0,8.0,9.75,22.151768145329463,219.375,23.20861516955267,13.0,43312.5,2247.0,15.0,001,TR 11870,,1,19VN91004,18014-20000-05147,CofO Issued,2019-12-05,Bldg-Addition,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2019-04-08,13707.0,,13709.0,,W,MAGNOLIA,BLVD,,,,91423.0,"14' 10"" x 46' 9"" irregular-shaped 2-story accessory dwelling unit addi",121000.0,1151.0,0.0,2.0,MARKAS DESIGN & CONSTRUCTION,6022 VANTAGE AVENUE,NORTH HOLLYWOOD,CA,B,SETRAG,GEORGES,MARKARIAN,12/31/2019,MARKARIAN,SETRAG,,6022 VANTAGE AV,,"N. HOLLYWOOD, CA",RA-1,,1151.0,1286.02,"(34.16501, -118.43168)",18014-20000-05147,True,2019-04-12,Insp Scheduled,Footing/Foundation/Slab,21,237,11.285714285714286,2017-01-01,0.7693023255813953,8.682126245847176
35,832632.0,True,21.757933772090933,4.0,2.0,15.0,,5.0,5.0,7.0,3.0,,1.0,,,15.853327067669174,24.33047619047619,27.126190476190477,29.21712962962963,,23.8,,,16.6,8.8,12.714285714285714,11.666666666666666,,10.0,,,,,,,,,,,,2031.0,8.0,9.75,22.151768145329463,219.375,23.20861516955267,13.0,43312.5,2565.0,10.0,039,LOS TERRENITOS TRACT,,342,19VN86210,18010-20000-05156,CofO Issued,2020-02-25,Bldg-New,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2019-01-30,10434.0,,10434.0,,N,LAS LUNITAS,AVE,,,,91042.0,"new accessory dwelling unit (30'x39'-9"") per ab 494 and sb 229. work p",121000.0,1124.0,,1.0,MARKAS DESIGN & CONSTRUCTION,6022 VANTAGE AVENUE,NORTH HOLLYWOOD,CA,B,SETRAG,GEORGES,MARKARIAN,12/31/2019,SETRAG,MARKARIAN,,6022 VANTAGE AVE,,"NORTH HOLLYWOOD, CA",R1-1-RFA,,1124.0,1011.1,,18010-20000-05156,True,2019-05-09,Not Ready for Inspection,PLUMBING-Rough,15,292,19.466666666666665,2017-01-01,0.706046511627907,13.744372093023255
36,832632.0,True,21.757933772090933,4.0,2.0,15.0,,5.0,5.0,7.0,3.0,,1.0,,,15.853327067669174,24.33047619047619,27.126190476190477,29.21712962962963,,23.8,,,16.6,8.8,12.714285714285714,11.666666666666666,,10.0,,,,,,,,,,,,2031.0,8.0,9.75,22.151768145329463,219.375,23.20861516955267,13.0,43312.5,2557.0,026,004,TR 3972,,5,19LA18364,19014-20000-00356,CofO Issued,2019-10-19,Bldg-Addition,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2019-01-30,10520.0,,10520.0,,N,MT GLEASON,AVE,,,,91042.0,add 14' x 16' trellis and convert the (e) garage into a (n) accessory,20000.0,0.0,,0.0,MARKAS DESIGN & CONSTRUCTION,6022 VANTAGE AVENUE,NORTH HOLLYWOOD,CA,B,SETRAG,GEORGES,MARKARIAN,12/31/2019,MARKARIAM,,,6027 VANTAGE AVE,,NORTH HOLLYWOOD CA,R1-1-RFA,,224.0,1031.02,,19014-20000-00356,True,2019-02-26,Not Ready for Inspection,Footing/Foundation/Slab,19,235,12.368421052631579,2017-01-01,0.706046511627907,8.732680538555691
37,832632.0,True,21.757933772090933,4.0,2.0,15.0,,5.0,5.0,7.0,3.0,,1.0,,,15.853327067669174,24.33047619047619,27.126190476190477,29.21712962962963,,23.8,,,16.6,8.8,12.714285714285714,11.666666666666666,,10.0,,,,,,,,,,,,2031.0,8.0,9.75,22.151768145329463,219.375,23.20861516955267,13.0,43312.5,2307.0,014,003,TR 18742,,3,18VN81011,18016-20000-34397,CofO Issued,2019-10-19,Bldg-Alter/Repair,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2018-11-09,7652.0,,7654.0,,N,ST CLAIR,AVE,,,,91605.0,ecpc exp - convert (e) garage and (e) patio cover to accessory dwellin,45000.0,365.0,,,MARKAS DESIGN & CONSTRUCTION,6022 VANTAGE AVENUE,NORTH HOLLYWOOD,CA,B,SETRAG,GEORGES,MARKARIAN,12/31/2019,SETRAG,MARKARIAN,,6022 VANTAGE AVE,,"NORTH HOLLYWOOD, CA",R1-1,,0.0,1210.2,"(34.21007, -118.39937)",18016-20000-34397,True,2018-12-21,No Access for Inspection,Excavation/Setback/Form/Re-Bar,10,302,30.2,2017-01-01,0.6297674418604651,19.018976744186045
38,832632.0,True,21.757933772090933,4.0,2.0,15.0,,5.0,5.0,7.0,3.0,,1.0,,,15.853327067669174,24.33047619047619,27.126190476190477,29.21712962962963,,23.8,,,16.6,8.8,12.714285714285714,11.666666666666666,,10.0,,,,,,,,,,,,2031.0,8.0,9.75,22.151768145329463,219.375,23.20861516955267,13.0,43312.5,2315.0,10.0,021,LANKERSHIM RANCH LAND AND WATER CO.,,35,18VN67024,18010-20000-00232,CofO Issued,2019-10-25,Bldg-New,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2018-05-10,11263.0,,11263.0,,W,LULL,ST,,,,91352.0,"proposed (n) (26'-11"" x 44'-7"") accessory dwelling unit per ab 494 and",121000.0,1200.0,,1.0,MARKAS DESIGN & CONSTRUCTION,6022 VANTAGE AVENUE,NORTH HOLLYWOOD,CA,B,SETRAG,GEORGES,MARKARIAN,12/31/2019,MARKARIAN,SETRAG,,6022 VANTAGE AVE,,"NORTH HOLLYWOOD, CA",R1-1-CUGU,,1200.0,1221.2,,18010-20000-00232,True,2018-09-07,Corrections Issued,Footing/Foundation/Slab,12,413,34.416666666666664,2017-01-01,0.4595348837209302,15.81565891472868
39,832632.0,True,21.757933772090933,4.0,2.0,15.0,,5.0,5.0,7.0,3.0,,1.0,,,15.853327067669174,24.33047619047619,27.126190476190477,29.21712962962963,,23.8,,,16.6,8.8,12.714285714285714,11.666666666666666,,10.0,,,,,,,,,,,,2031.0,8.0,9.75,22.151768145329463,219.375,23.20861516955267,13.0,43312.5,2623.0,32.0,020,TR 4700,,50,19VN92173,19014-20000-00146,CofO Issued,2020-03-19,Bldg-Addition,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2019-04-22,12753.0,,12753.0,,W,OSBORNE,ST,,,,91331.0,"add 23'-6"" x 36'-6""  to & convert (e) 20'-0"" x 20'-0"" det. garage to a",105000.0,1199.0,,1.0,MARKAS DESIGN & CONSTRUCTION,6022 VANTAGE AVENUE,NORTH HOLLYWOOD,CA,B,SETRAG,GEORGES,MARKARIAN,12/31/2019,MARKARIAN,,,6022 VANTAGE AV,,V N,R1-1-CUGU,,799.0,1048.1,,19014-20000-00146,True,2019-05-03,Corrections Issued,Footing/Foundation/Slab,16,321,20.0625,2017-01-01,0.7823255813953488,15.695406976744186
40,832632.0,True,21.757933772090933,4.0,2.0,15.0,,5.0,5.0,7.0,3.0,,1.0,,,15.853327067669174,24.33047619047619,27.126190476190477,29.21712962962963,,23.8,,,16.6,8.8,12.714285714285714,11.666666666666666,,10.0,,,,,,,,,,,,2031.0,8.0,9.75,22.151768145329463,219.375,23.20861516955267,13.0,43312.5,2666.0,012,004,TR 15922,,4,17VN51165,17010-20000-01542,CofO Issued,2019-02-19,Bldg-New,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2017-10-03,15942.0,,15942.0,,W,KALISHER,ST,,,,91344.0,(n) detached accessory dwelling unit per ab 2299 and sb 1069.,122000.0,1200.0,,1.0,MARKAS DESIGN & CONSTRUCTION,6022 VANTAGE AVENUE,NORTH HOLLYWOOD,CA,B,SETRAG,GEORGES,MARKARIAN,12/31/2017,CLAUDIA,LANCELLOTTI,,6022 VANTAGE AVE,,"NORTH HOLLYWOOD, CA",RS-1,,1200.0,1092.0,,17010-20000-01542,True,2017-11-08,Approved,Pre-Inspection,15,468,31.2,2017-01-01,0.2558139534883721,7.98139534883721
41,965193.0,True,16.7481002895996,3.0,9.0,14.0,1.0,2.0,3.0,2.0,3.0,7.0,3.0,5.0,16.75,40.07142857142857,17.654545454545453,16.104166666666668,25.15897435897436,28.283034425891568,22.93452380952381,21.03,4.0,7.5,12.333333333333334,7.0,9.666666666666666,9.428571428571429,9.666666666666666,7.6,,,,,,,,,,,2736.0,23.0,8.608695652173912,26.388802138419354,210.56521739130434,25.06923788771615,3.0,75750.26086956522,5669.0,16.0,029,TR 4616,,79,18LA14483,18016-70000-29917,CofO Issued,2019-08-13,Bldg-Alter/Repair,1 or 2 Family Dwelling,Plan Check,,,SOUTH LA,2018-11-19,5159.0,,5159.0,,N,TOWNSEND,AVE,,,,90041.0,convert a portion of existing garage (19' x 22') into recreation room.,20000.0,418.0,,0.0,GOLDEN POINT CONSTRUCTION,731 EAST 75TH STREET,LOS ANGELES,CA,B,YULMAN,AVIEL,MEJIA,09/30/2019,JAVIER,VASQUEZ,,2430 TORRANCE BLVD,,"TORRANCE, CA",R1-1,,0.0,1810.0,"(34.14123, -118.20118)",18016-70000-29917,True,2018-12-07,SGSOV Not Ready,SGSOV-Seismic Gas S/O Valve,15,249,16.6,2017-01-01,0.6390697674418605,10.608558139534885
42,965193.0,True,16.7481002895996,3.0,9.0,14.0,1.0,2.0,3.0,2.0,3.0,7.0,3.0,5.0,16.75,40.07142857142857,17.654545454545453,16.104166666666668,25.15897435897436,28.283034425891568,22.93452380952381,21.03,4.0,7.5,12.333333333333334,7.0,9.666666666666666,9.428571428571429,9.666666666666666,7.6,,,,,,,,,,,2736.0,23.0,8.608695652173912,26.388802138419354,210.56521739130434,25.06923788771615,3.0,75750.26086956522,5050.0,018,020,TR 5780,,106,18SL64944,18016-70000-15941,CofO Issued,2019-02-28,Bldg-Alter/Repair,1 or 2 Family Dwelling,Plan Check,,,SOUTH LA,2018-08-16,2940.0,,2940.0,,S,VICTORIA,AVE,,,,90016.0,convert (e) garage to accessory dweling unit per ab 494 and sb 229,25000.0,480.0,,1.0,GOLDEN POINT CONSTRUCTION,731 EAST 75TH STREET,LOS ANGELES,CA,B,YULMAN,AVIEL,MEJIA,09/30/2019,JAVIER,VASQUEZ,,2430 W TORRANCE BLVD,,TORRANCE 90501,RD2-1,,0.0,2200.0,"(34.02819, -118.33619)",18016-70000-15941,True,2018-09-06,Approved,Rough-Elec/Plmb/HVAC,11,175,15.909090909090908,2017-01-01,0.5506976744186046,8.761099365750528
43,965193.0,True,16.7481002895996,3.0,9.0,14.0,1.0,2.0,3.0,2.0,3.0,7.0,3.0,5.0,16.75,40.07142857142857,17.654545454545453,16.104166666666668,25.15897435897436,28.283034425891568,22.93452380952381,21.03,4.0,7.5,12.333333333333334,7.0,9.666666666666666,9.428571428571429,9.666666666666666,7.6,,,,,,,,,,,2736.0,23.0,8.608695652173912,26.388802138419354,210.56521739130434,25.06923788771615,3.0,75750.26086956522,5669.0,18.0,002,TR 8666,,3,17SL61475,17014-10000-02644,CofO Issued,2017-12-02,Bldg-Addition,1 or 2 Family Dwelling,Plan Check,,,METRO,2017-06-15,1680.0,,1680.0,,W,HILL,DR,,,,90041.0,convert attic space to recreation room & storage room  to create a 2-,30000.0,2030.0,0.0,2.0,GOLDEN POINT CONSTRUCTION,731 EAST 75TH STREET,LOS ANGELES,CA,B,YULMAN,AVIEL,MEJIA,09/30/2017,JAVVER,VASQUEZ,,1046 W GARDENA BLVD,,"GARDENA, CA",R1-1,,246.0,1810.0,,17014-10000-02644,True,2017-06-22,Partial Approval,Footing/Foundation/Slab,8,163,20.375,2017-01-01,0.15348837209302327,3.127325581395349
44,908306.0,True,25.98418239597868,1.0,4.0,10.0,,6.0,7.0,,,,,2.0,,22.75808080808081,26.20265029088559,,,,,13.302083333333332,,9.833333333333334,14.571428571428571,,,,,14.0,,,,,,,,,,,2619.0,6.0,11.833333333333334,19.62568277435061,190.66666666666666,17.421064814814816,9.0,29833.333333333332,2127.0,7.0,009,TR 16882,,19,19VN96205,19014-20000-02403,CofO Issued,2020-05-08,Bldg-Addition,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2019-06-12,18605.0,,18605.0,,W,VICTORY,BLVD,,,,91335.0,"add irr. shape 27'-0""x 41'-0"" & convert garage to accessory dwelling u",99000.0,1144.0,,1.0,OCHOA VICTOR MANUEL,13700 FOOTHILL BLVD #920151,SYLMAR,CA,B,VICTOR,MANUEL,OCHOA,12/31/2019,VICTOR,OCHOA,,13700 FOOTHILL,,SYLMAR,R1-1-RIO,,767.0,1331.0,,19014-20000-02403,True,2019-09-24,Approved,Floor/Roof Diaphrgm/Shear Wall,11,227,20.636363636363637,2017-01-01,0.8297674418604651,17.12338266384778
