,permit_ID,full_description
626,17016-10000-06890,"INTERIOR REMODEL OF EXISTING 1 STORY SFD TO CONVERT LAUNDRY ROOM TO BATHROOM. REMOVE/REPLACE KITCHEN CABINETS, PLUMBING FIXTURES, ADD LAUNDRY HOOK-UPS IN KITCHEN. REPLACE ALL WINDOWS SAME SIZE, FIXTURE AT EXISTING BATHROOM. EXTERIOR REMODEL - REROOF"
627,14016-10000-03327,INTERIOR REMODEL OF (E) 1-STORY S.F.D. TO CONVERT KITCHEN TO MASTER BATH; CONVERT DINING AREA TO KITCHEN. REMODEL (E) BATHROOM. REPLACE ALL WINDOWS. WINDOW CHANGE-OUT. ENCLOSE WINDOWS AT REAR. NEW RECESSED LIGHTING. continued. see comments.
628,18016-20000-01063,"CONVERT (E) 21'2-1/2""X21'8"" GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229"
629,17016-20000-11591,CONVERT 22' X 20' PORTION OF (E) GARAGE TO ACCESSORY DWELLING UNIT PER AB 2299 & SB 1069. ALL WORK PER ENGINEERING.
630,17016-70000-31102,CONVERT THE STORAGE AREA INTO A BATH ROOM. REMODEL EXISTING BATH ROOM . REMODEL EXISTING KITCHEN. REMOVE PORTION OF EXISTING NON-BEARING WALL BETWEEN KITCHEN AND DINING ROOM. REPLACE ALL WINDOWS WITH THE SAME SIZE AT THE SAME LOCATION. (DUAL GLAZED AND LOW-E).
631,11014-30005-03586,CONVERT (E) LIBRARY ROOM INTO 2ND KITCHEN PER ZA-2012-1760-ZV
632,17016-10000-38189,"CONVERT ( E ) DETACHED GARAGE TO AN ACCESSORY DWELLING UNIT , PER AB 2299 & SB 1069 ."
633,19016-20000-38487,NONSTRUCT INT REMODEL - CONVERT EX DEN INTO BEDROOM. ALL WORK PER WFPP.
634,15016-20000-16783,"CONVERT (E) 1-CAR GARAGE TO A NEW DEN W/ WET BAR. WORK TO BE DONE PER WFPP. ""COMPLY WITH DEPARTMENT ORDER effective date 07/14/2015. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE"""
635,18016-20000-19350,Replace existing 11 PSF roof tile and underlayment with new class <A> cool roof 9 PSF tile and underlayment
636,13014-10001-05254,(N) Mechanical lift for (E) SFD converted to duplex.
637,18016-20000-05959,REFRAME ROOF OF 20' x 20' DETACHED GARAGE AND CONVERT TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL PER ENGINEERING
638,14014-70000-01710,NEW 1-STORY ADDITION TO CONVERT EXISTING SINGLE FAMILY DWELLING TO DUPLEX.
639,15016-20000-04932,"Bathroom remodel: Tile, lath, new vanity, shower pan.  Convert existing bathroom to 3/4 bathroom. Per inspector Robert Weinandt (See comments)."
640,14014-10000-01804,CONVERT EXISTING TWO-CAR GARAGE TO RECREATION ROOM WITH HALF BATH AND EXTERIOR SHOWER AAND CONSTRUCT NEW 2 CAR CARPORT ADDITION.
641,17016-30000-11483,Convert portion of family room into bedroom and bathroom.
642,20016-20000-02443,"CONVERT THE 7'-10"" X 5'-2"" (E) CLOSET INTO A (N) FULL BATHEROOM."
643,14014-30000-02884,Add 74sf to front and convert existing 1120sf accessory building for the total 1194sf of 2nd dwelling unit per ZA memorandum No. 120.
644,17016-20000-03565,INTERIOR REMODEL OF KITCHEN. CONVERT LAUNDRY RM. TO EXPAND KITCHEN. CONVERT (2) CLOSETS TO RELOCATE LAUNDRY ROOM. REMODEL (5.5) BATHROOMS. ADD NEW SLIDING DOOR AT REAR OF DWELLING. ALL WORK PER ENGINEEIRNG.
645,18010-20000-06360,(N) 2- STORY DETACHED ACCESSORY DWELLING UNIT AS PER AB 494 AND SB 229 WITH ATTACHED 1- STORY GARAGE
646,18016-70000-39024,Interior remodel to existing unit 508 of a duplex building to convert (E) closet to bathroom. Alter existing bedroom at rear to include (N) bathroom & walk in closet. See comments.
647,16016-20000-09763,NON STRUCTURAL REMODELING ON 2ND FLOOR TO CONVERT WALK-IN CLOSET TO 3/4 BATHROOM AND CONVERT SITTING ROOM INTO WALK-IN  CLOSET.
648,16016-20000-03971,"CONVERT 25'9"" X 39'2""  PORTION OF (E) SFD TO SECOND DWELLING UNIT. PER  ORDINANCE 184510."
649,17014-20000-03758,"ADD NEW IRREGULAR 23'-0"" X 25'-6"" ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069 ON THE SECOND FLOOR ON AN (E) 1-STORY DETACHED GARAGE/STORAGE. ALL WORK PER ENGINEERING."
650,18010-20000-03354,"NEW 43'-9"" X 48'-7""  ADU WITH ATT GARAGE PER AB494 AND SB229"
651,17016-20000-34105,CONVERT (E) DETACHED GARAGE TO ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069.
652,12014-20000-04430,"CONVERT PORTION (136 SQ. FT.) OF (E) ATTACHED GARAGE TO BEDROOM AREA,  AND ADD NEW BATH, AND STORAGE (88 SQ. FT. - PART OF GARAGE TO REBUILD GARAGE)"
653,19016-20000-14425,"CONVERT THE (E) 24'8"" X 20'5""  ATTACHED GARAGE AND 7'-11"" x 6'-8"" BATHROOM PORTION OF (E) SFD INTO A (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229 , ALL WORK PER ENGINEERING"
654,18016-20000-32573,REMODEL (E) TWO BATHROOMS; CONVERT THE (E) CLOSET TO A (N) SHOWER TO ENLARGE THE (E) POWDER ROOM TO A 3/4 BATHROOM
655,15014-20000-03111,"Remodel kitchen, bed/bath rooms; convert (1) bedroom to den and family room expansion with 8.5' x 25.2' addition; add 20.4' x 30.4' master bed/bathroom, 17'9"" x 19.9' attached patio cover."
656,18016-10000-05794,"INTERIOR REMODEL TO RESIDENTIAL HOUSE; FIRST FLOOR CONVERT FAMILY ROOM TO BEDROOM AND CONVERT LAUNDRY ROOM TO BATHROOM; SECOND FLOOR NEW BATHROOM  IN (E) BEDROOM.KITCHEN REMODEL.""COMPLY WITH DEPARTMENT ORDER effective date 01/05/2018. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE"""
657,16016-20000-09297,CONVERT EXIST SFD AND ATT GARAGE TO ACC. LIV. QTRS.  REMODEL TO REMOVE EXIST ATTACHED TWO CAR GARAGE AND REMOVE EXIT COVERED PATIO AND PORTION OF EXIST LIVING RM.
658,13016-10000-14505,"INTERIOR REMODEL.  CONVERT (E) BEDROOM INTO BATHROOM AND WALK-IN FOR EXISTING SFD.  ALL WORK PER WFPP., NO NEW FLOOR AREA"
659,18014-20000-07260,"CONVERT (E) ATTACHED 18'-0"" X 20'-1"" GARAGE AND ADD 1'-8"" X 18'-0"" FOR (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER DESIGN."
660,15014-10000-05012,CONSTRUCT NEW ADDITION TO ( E) SINGLE FAMILY DWELLING. CONVERT (E) GARAGE TO MASTER BATHROOM.
661,18016-30000-00046,Conversion of (e) garage into Accessory Dwelling Unit. work per WFPP
662,17016-30000-24263,CONVERT EXISTING 1-STORY TYPE VB DETACHED GARAGE TO ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069.
663,15014-10000-01940,Convert (E) crawl spaces into (N) bathroom and (N) laundry room| Additions to the rear of house to enlarge (E) 1st floor bedrooms and to extend 2nd floor deck area | Addition to rear of (E) SFD to create (N) 1st flr equip. room and 2nd flr bathroom extension| Alteration and remodel of (E) 2-story SFD | Reroof| Spiral Stair in the rear of house addition per standard plan#111| See comments
664,17010-20000-02919,NEW  (31'X16')  2-STORY DETACHED ACCESSORY DWELLING UNIT PER AB 2299 & SB 1069
665,18016-20000-16161,CONVERT T (E) ATTACHED  GARAGE INTO A (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229.
666,13016-10000-03828,"REMODEL KITCHEN, CHANGE DOOR TO WINDOW AT REAR, CONVERT DEN TO BEDROOM, ADD SECOND BATHROOM, REPAIR EXTERIOR WOOD SIDING AND RE-ROOF WITH CLASS A SHINGLES."
667,19016-20000-25753,"INTERIOR REMODEL, CONVERT (E) BATHROOM TO (N) BEDROOM, RELOCATE KITCHEN & CONVERT (E) KITCHEN TO (N) BEDROOM, ADD/REMOVE WALLS, KITCHEN  & BATHROOM REMODEL. ALL WORK DONE PER WFPP."
668,16016-10000-13934,"Convert (e) duplex to a SFD and complete interior remodel to include kitchen, (3) bathrooms, (3) bedrooms, and (1) laundry room."
669,14014-20000-04634,"CONVERT (E) 20' X 21' ATTACHED GARAGE TO STORAGE, NO PHYSICAL WORK TO GARAGE,  AND ADD NEW 18' X 23' ATTACHED CARPORT PER WFPP DETAILS AND CITY STANDARD."
670,18016-30001-33683,"SUPPLEMENTAL TO PERMIT NO. 18016-30001-33683 TO CONVERT LAUNDRY ROOM INTO BATHROOM, AND BATHROOM INTO LAUNDRY ROOM."
671,16016-10000-20131,COVERTING EXISTING SINGLE FAMILY DWELING TO DUPLEX BY CONVERT EXISTING PARKING GARAGE AND STORAGE ON FIRST LEVEL TO NEW DWELLING UNIT.
672,14016-20000-03136,CONVERT 9' X 15' OF (E) REC ROOM (13014-20000-04519) TO STORAGE ROOM AND RELOCATE ELCECTRIC PANEL(WITHIN BUILDING).  ALL WORKS WITHIN EXISTING BUILDING FOOTPRINT AND PER WFPP DETAILS.
673,16016-30000-27423,"Interior remodel to include kitchen, convert portion of living room to full bathroom.New plumbing, electrical including  new 200 amp panel, new HVAC."
674,13016-10000-24950,RELOCATE LAUNDRY AND CONVERT TO BATHROOM IN (E) SFD.
675,15010-10000-03762,"NEW ACCESSORY BUILDING 500 SF WITH 1-CAR GARAGE, STORAGE,  HALF BATH, AT REAR OF LOT WITH (E) 1-STY SFD"
676,16041-20000-34786,"PV1.  Install 5 kW roof mounted grid-tied PV system over accessory structure, interconnect into replacement panel."
677,15016-10000-00001,PROPOSED VOLUNTARY EARTHQUAKE HAZARD UPGRADE PER L.A. STANDARD PLAN
678,18010-20000-00738,NEW 2- CAR GARAGE WITH 23' x 24' ACCESSORY DWELLING UNIT ON 2ND FLOOR PER AB 494 AND SB 229. BUILDING SHALL BE FULLY SPRINKLERED WITH NFPA 13D.
679,17016-20000-04487,"CONVERT (E) 20' X 24'-9"" IRREGULAR SHAPED PORTION OF REC ROOM/STORAGE TO AN ACCESSORY DWELLING UNIT PER  AB 2299 AND SB1069."
680,18016-20000-06957,CONVERT 20' X 18' GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229
681,18016-30000-36325,CONVERSION OF (E) STORAGE & POOL DRESSING ROOMS TO (N) ACCESSORY DWELLING UNIT PER AB 494 & SB 229
682,16016-30000-05147,Convert (e) door to 9' opening bet studyroom/ hallway to (e) SFD
683,18016-20000-34144,CONVERT (E) DETACHED RECREATION ROOM TO ACCESSORY DWELLING UNIT PER AB494 & SB229 PER WFPP.
684,18016-20001-04384,"SUPPLEMENTAL PERMIT TO REVISE WORK DESCRIPTION TO - CONVERT (E) 20'-2"" X 18'-5"" DETACHED GARAGE INTO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229."
685,17010-10000-03415,"NEW TWO-STORY ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069 (25' x 24', 1,200 SF).  PROVIDE (2) UNCOVERED STANDARD PARKING STALLS IN (E) DRIVEWAY."
686,15016-10001-07956,SUPPLEMENTAL TO PERMIT #15016-10000-07956 TO CHANGE THE SUB-TYPE AND USE CODE FROM 1 OR 2 FAMILY DWELLING TO APARTMENT. ***NO FEE DUE TO DEPT ERROR***  **OK TO CHANGE PER MICHAEL THARPE**
687,15016-70000-00106,INTERIOR REMODEL TO CONVERT FAMILY ROOM TO BEDROOM AND NEW BATHROOM.
688,13016-20000-04190,CONVERT CLOSET TO NEW BATHROOM.REMODEL KITCHEN.
689,15016-10000-26126,Convert existing 2 car garage into recreation room with 1/2 bathroom (46.75' x 20').
690,16014-10000-00167,"ENCLOSE 43 SF BALCONY. REMODEL KITCHEN AND BATHROOM. CONVERT 16'8"" X 26' ( 434 SF ) UNDERFLOOR SPACE INTO HABITABLE SPACE AND ADD ELEVATOR TO (E) 1-STORY SFD."
691,14016-20000-07523,Add utility sink and laundry hook-ups to (e) detached garage.
692,17019-10000-02966,DEMO 1496sf  SFD & DETACHED ACCESSORY BUILDING
693,17014-20001-04820,"Suppl. permit to 17014-20000-04820 to revise the floor plan to convert (E) living room into bedroom, and convert (E) full bathroom into two 3/4 bathrooms. Interior remodel to add full bathroom between two (E) bedrooms."
694,18019-10000-05165,DEMOLITION OF SINGLE FAMILY DEWLLING AND DETACHED GARAGE.  Method of demolition will be by Handwreck.  Sewer Cap and Fence for Pedestrian Protection is Required per DPI     .  Clear Lot.
695,14014-20000-01372,"Convert 1 ground floor bedroom to dining room, remove wall and remodel kitchen, add 39.3' x 38' new irregular shape 2nd floor for 3 bedrooms,1 full bath, (1) ¾ bath and laundry room."
696,15014-10000-00269,"2nd STORY ADDITION TO AN EXISTING 1-STORY SFD: CONVERT 1st FLR BEDROOM TO DINING, REMODEL KITCHEN, 3 NEW BEDROOMS & 2 BATHROOMS ON 2nd FLR"
697,18016-20000-31928,CONVERT (E) 58' X 28' IRREGULAR SHAPED ACCESSORY  LIVING QUARTERS W/ ATTACHED GARAGE TO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER WFPP
698,14016-70000-00011,"CONVERT DUPLEX TO SFD. CONVERT ONE KITCHEN INTO LAUNDRY ROOM, ADD PARTITION TO CREATE A CLOSET."
699,16016-20000-02353,Convert an existing bedroom to a bathroom and a closet in the 1-story SFD. All work doner per Eng.
700,18016-20000-20559,CONVERT (E) DETACHED GARAGE/ REC RM INTO ACCESSORY DWELLING UNIT (559 SQ FT) PER AB 494 & SB 229
701,17014-10000-02644,CONVERT ATTIC SPACE TO RECREATION ROOM & STORAGE ROOM  TO CREATE A 2- STORY SINGLE FAMILY DWELLING . NO CHANGE IN BUILDING HEIGHT OR FOOTPRINT .
702,15019-20000-03630,"DEMO SFD, DETACHED GARAGE AND ACCESSORY BLDG, CLEAR LOT (backfill pool under permit # 15030-20k-05723 )"
703,17014-20000-00639,"CONVERT (E) 20'0"" x 18'4"" GARAGE TO AN ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069 . ADD 18'4"" x 22'3"" ADDITION TO EXPAND ADU. ALL WORK PER ENGINEERING."
704,17016-20000-13024,CONVERT (E) CLOSET AND PORTION OF BEDROOM TO CREATE A BATHROOM.
705,18016-20000-29562,INTERIOR REMODEL TO (E) SFD TO REMODEL MASTER BATHROOM AND CONVERT THE (E) LAUNDRY ROOM INTO A (N) LAUNDRY ROOM WITH A POWDER ROOM.
706,18016-20000-27320,REMODEL (E) BEDROOMS/BATHROOM & REMOVE DEN AND CONVERT TO KITCHEN. ALL WORK PER ENGINEERING.
707,17016-70000-18599,"Interior remodel to an exisitng sfd.  Convert Laundry Room to bedroom, convert closet to bathroom.  (1) new window at kitchen area. No change in area"
708,17016-20000-14013,CONVERT DETACHED GARAGE INTO ACCESSORY DWELLING UNIT PER  AB 2299 AND SB 1069.
709,15016-20001-07171,"SUPPLEMENTAL TO PERMIT # 15016-20000-07171, TO CONVERT (E) STORAGE ROOM TO LAUNDRY ROOM. ""COMPLY WITH DEPARTMENT ORDER EFFECTIVE DATE 04/07/2015. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE""."
710,18016-20000-06426,"INTERIOR REMODEL OF THE (E) SFD TO CONVERT PORTION OF (E) STUDY ROOM TO NEW 3/4 BATHROOM  , CONVERT THE (E) POWDER ROOM AS PART OF  (E) LAUNDRY , REMODEL (E) STUDY ROOM, RELOCATE (E) ENTRY  DOOR , REMODEL (E) KITCHEN AT 1ST FLOOR , REMODEL (E) 3 BATHROOMS AT 2ND FLOOR TO REMOVE AND REPLACE PLUMBING FIXURES WITH SAME TYPE AND AT SAME LOCATION."
711,18010-30000-00928,NEW 1 STORY DETACHED ADU PER AB449 AND SB229.
712,18016-10001-28578,SUPPLEMENTAL TO PERMIT #: 18016-20000-28578 CONVERT EXISTING HALF BATH TO FULL BATHROOM.
713,18016-20000-28704,"REMODEL AT 2ND FLOOR OF (E) 2-STORY SFD TO CONVERT BEDROOM INTO (N) BATHROOM & (N) W.I.C., REMODEL (E) BATHROOM & LAUNDRY ROOM, REMOVE CLOSET FROM (E) MASTER BEDROOM, AND INFILL (2) WINDOWS AND DOOR"
714,17014-20000-05107,"Convert (E) 19'-5"" x 19'-10"" attached Two-Car Garage into (N) bedroom, 3/4 bath, laundry. Add  20'-5.5"" x 20'- 0.5"" attached Two-Car Garage, Remodel to (E) Single Family Dwelling to Convert (E) kitchen to bedroom, add (N) full bath, and relocate kitchen to dining room."
715,15014-30000-00093,Interior and exterior alterations to convert attic space to new room(den) and new walkway above entry in existing two(2) story single family dwelling.(see comments)
716,14016-70000-18959,Convert the existing family room into a bathroom and new french doors at rear of bedroom.
717,16016-70000-02897,CONVERT EXISTING WALKING CLOSET AT SINGLE FAMILY DWELLING INTO FULL BATHROOM. RELATED ELECTRICAL AND PLUMBING INCLUDED.
718,18016-20000-01029,"CONVERT (E) IRREGULAR 24' X 25' DETACHED RECREATION ROOM, ADD 4'-0"" X 12'-0"" AND 9'-0"" X 12'-0"" FOR NEW ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER ENGINEERING."
719,15014-20000-05808,30' X 16' IRR. SHAPE ADDITION TO (E) REC ROOM & CONVERT IT TO ALQ. ALL WORK PER ENG. SPRINKLER PER NFPA13D
720,13014-10000-00800,"CONVERT EXISTING DUPLEX TO SINGLE FAMILY DWELLING ,ADD ONE STORY AND REMODEL  EXISTING DWELLING , REMOVE AND REPLACE EXISTING STAIR"
721,17016-20000-18714,"NON STRUCTURAL INTERIOR REMODEL TO CONVERT THE (E) TWO UNITS INTO A SINGLE DWELLING. CONVERT ONE KITCKEN, DINING ROOM, AND LIVING ROOM INTO MASTER BEDROOM WITH BATHROOM AND WALK IN CLOSET AND CONVERT HALLWAY INTO WALK IN CLOSET."
722,13014-10000-01241,CONVERT (E)  DETACHED POOL  BATH HOUSE TO REC.ROOM & POOL BATH WITH ACCESS DOOR FROM OUTSIDE .
723,13014-30000-03107,EXTEND (E) KITCHEN; ADD & EXTEND BEDROOM; ADD COVERED PATIO; CONVERT (E) GARAGE TO BEDROOM & SITTING ROOM; ADD (N) 2-CAR GARAGE; INTERIOR REMODEL.
724,14014-10000-00251,NEW TWO STORY ADDITION W/ ATTACHED GARAGE TO (E) SFD TO CONVERT TO DUPLEX
725,13016-20000-05507,CONVERT  EXISTING  CLOSET  AT  BEDROOM  INTO  A  BATHROOM  IRREGULAR  12.4' X  14.6'.   ALL  WORK  IS   WITHIN  THE  EXISTING  FLOOR PLAN.  NO  CHANGE  TO  THE  PLOT  PLAN .  ALL WORK  PER  WFPP  P/BC  2011-004E
726,14010-10000-00160,New detached 3-car garage accessory to a main building under permit no. 14010-10K-00159.
727,17016-10000-37609,CONVERT (E) 2-CAR GARAGE ( 20'X 21')  TO ADU AS PER AB 2299 AND SB1069 .
728,14016-20000-25875,Convert existing attached garage to recreation room and entryway.  Convert existing closet to bathroom and laundry room. SEE COMMENTS.
729,14014-20000-02098,"(n) 2 story irr shape 21'4""x40'2"" Type V-B  accessory structure having 20'x21' garage&25'x17' patio cover on first floor,45'x21' rec. room on the second floor."
730,18014-20000-00066,CONVERT THE EXIST. 18' x 18' DETACHED GARAGE INTO AN ACCESSORY DWELLING UNIT PER AB 2299 & SB 1069 AND ADD 13' x 17' TO EXPAND THE ACCESSORY DWELLING UNIT. ALL WORK PER ENGINEERING.
731,14010-20001-01911,Supplemental permit to convert 244sqft of Garage to Hobby Room
732,18016-20000-03917,"CONVERT THE (E) 18' x 20' ATTACHED GARAGE AND IRR. 16'-6"" x 18'-6"" PORTION OF THE (E) SINGLE FAMILY DWELLING INTO AN ACCESSORY DWELLING UNIT PER AB 494 AND SB 229."
733,17014-20000-00422,"REMODEL KITCHEN, CONVERT BEDROOM TO MASTER BATHROOM, ADD IRREGULAR SHAPE 30'8"" X  35'4"" TO THE REAR OF DWELLING FOR NEW FAMILY ROOM AND MASTER BEDROOM.  ALL WORK PER ENGINEERING."
734,13010-30000-01888,NEW POWDER ROOM BUILDING  ACCESSORY TO (E) POOL .
735,18016-20000-10008,"INTERIOR REMODEL; REMOVE 13' X 9'-6"" PORTION OF (E) GARAGE; CONVERT (E) ENCLOSED PATIO COVER WITH BATHROOM TO MASTER BEDROOM AND REMODEL (E) BATHROOM; ADD 3/4 BATHROOM TO EXISTING BEDROOM. WINDOW WILL BE SINGLE GLAZE TO MATCH ORIGINAL."
736,13010-10001-01654,"SUPPLEMENTAL PERMIT 13010-10000-01654  TO CONVERT GROUP SINGLE FAMILY DWELLING TO A SMALL LOT SINGLE FAMILY  SUBDIVISION PER VTT-71901-SL ,NO PHYSICAL CONSTRUCTION"
737,14016-20000-03456,Convert attached  one-car carport to a one car Garage:  Add exterior wall and garage door.
738,14016-20000-22486,"CONVERT 23' x 31'11""  ROOF TO ROOF DECK, ADD SHERAL WALL, HOLD-DOWN, REPLACED WINDOWS ,DOORS  TO (E) DUPLEX PER ENGINEER DETAILS."
739,13014-20000-04435,"EXTEND (E) DINING ROOM (5'-6"" X 12'-9"") & CONVERT PORTION (IRR 24'-2"" X 20'-2"") OF (E) 1ST FLOOR INTO RECREATION ROOM TO (E) 2-STORY SFD W/ ATTACHED GARAGE; INTERIOR REMODEL"
740,13014-20000-03957,NEW ATTACHED CARPORT (16.08'X13') AND CONVERT (E) ATTACHED GARAGE TO A BEDROOM AND BATHROOM.  ALL WORK PER WFPP.
741,17016-20000-31999,REMODEL KITCHEN AND CONVERT TWO (E) BATHROOMS INTO ONE FULL BATHROOM. REMODEL (E) BATHROOM AND ADD THREE WINDOWS. REPAIR AND REPLACE  EXTERIOR FINISHES AS EXISTING. REMOVE AND REPLACE (E) SKYLIGHT.
742,14019-10000-02609,DEMO FOR SINGLE FAMILY DWELLING AND ALL ACCESSORY BLDGS (1) & CLEAR LOT <<DPI UNDER 14019-10000-01486>>
743,18016-20000-12252,"CONVERT (E) DETACHED 18'-2"" X 20'-2"" GARAGE TO  ACCESSORY DWELLING UNIT (ADU) PER AB 494 AND SB 229. CONSTRUCTION PER ENGINEERING.  ""COMPLY WITH DEPARTMENT ORDER effective date 09/20/2017. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE""."
744,18016-10000-38757,CONVERT EXISTING GARAGE TO A CCESSORY DWELLING UNIT PER AB 494 AND SB 229
745,13010-40000-00022,NEW 3 CAR GARAGE AND STORAGE BUILDING ACCESSORY TO (E) SFD.
746,17016-10001-08512,SUPPLEMENTAL PERMIT #17016-10000-08512  TO CHANGE SUB-TYPE AND USE CODE TO SINGLE FAMILY DWELLING
747,18016-20000-07614,VOLUNTARY FOUNDATION BOLTING PER STD. PLAN #1 DETAIL #7 AND UNDERPINNING PER ENGINEERING.
748,19016-70000-17558,Convert storage room off patio to half bathroom and laundry room.
749,18016-30000-19421,"CONVERT EXISTING (20'-2""x 18'-3"") DETACHED GARAGE TO ACCESSORY DWELLING UNIT PER  AB 494 AND SB 229. WORK PER LA STD WFPP."
750,15010-20001-02784,SUPPLEMENTAL PERMIT TO 15010-20000-02784 TO CONVERT PATIO WITH 3/4 BATH WITH EXTERIOR ACCESS TO ACCESSORY LIVING QUARTERS WITH 3/4 BATHROOM WITH INTERIOR ACCESS. NFPA 13D SPRINKLERS THROUGH OUT
751,16014-10000-04139,ADD TO & REMODEL ( E ) ONE- STORY SINGLE FAMILY DWELLING TO CONVERT TO TWO- STORY DUPLEX WITH CARPORT AT 1ST FLOOR AND 2ND DWELLING UNIT AT 2ND FLOOR .
752,17016-20000-34272,CONVERT THE EXIST. 18' x 20' DETACHED GARAGE INTO AN ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069.
753,17014-20000-00539,"Enclose 5' x 5.5' portion of entry porch for laundry room, convert bedroom of unit #837 at rear to hallway and add irregular shape 29.5' x 20.83' for new bedroom, full bathroom and bedroom expansion per engineering."
754,13014-20000-01374,add 13' x 16' & 15' x 19' for 2 new bedroom & convert (e) master bedroom to bathroom and bedroom; construct per la city standard wfpp.
755,18014-20001-01559,"SUPPL. PERMIT TO 18014-20000-01559 TO ADD 3'2"" X 13'0""  TO ACCESSORY DWELLING UNIT PER AB 494 & SB 229 AND ADDITION OF 14'10""' X 25' IRREGULAR SHAPED TO (E) SFD AND REMOVE 11'4"" X 8'6""  PATIO COVER . ALL WORK PER ENGINEER."
756,19016-10000-19196,CONVERTING (E) ATTACHED GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229
757,17016-20002-14802,SUPPLEMENTAL PERMIT TO CONVERT (E) STORAGE TO RECROOM W/ 1/2 BATH
758,15014-10000-04158,ADDITION TO & REMODEL OF ( E ) TWO STORY DUPLEX : ADD & CONVERT ONE BEDROOM TO 2 BEDROOMS AND 1 BATH INSIDE UNIT # 4106-1/2 AT 2ND FLOOR . COMPLY WITH DEPARTMENT ORDER effective date 07/20/2015 . PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE .
759,13016-20000-00591,"INTERIOR REMODEL TO (E) SFD: CONVERT BED RM AND HALLWAY INTO A LIVING RM, RELOCATE (E) LAUNDRY, REMODEL (E) BATH RMS; CONSTRUCTION PER CITY STANDARD WFPP INCLUDING NON-BEARING PARTITIONS, FIXTURES, FINISHES. ""COMPLY WITH DEPARTMENT ORDER effective date 12/03/2012. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE""."
760,13016-20000-12132,TO CONVERT A SFD WITH AN ATTACHED GARAGE TO A SMALLER DWELLING WITH A DETACHED CARPORT.
761,12016-10000-14136,Convert existing garage to new recreation room and storage room.
762,14016-20000-15634,BATHROOM REMODEL AND CONVERT CLOSET TO A BATHROOM. ALL WORK PER WFPP.
763,15016-20000-01692,"CONVERT  CLOSET TO  1/2 BATH. SWITCH LOCATION OF CLOSET AND 3/4 BATH WITHIN A BEDROOM, BUILD 2 SMALL CLOSET WITHIN ANOTHE BEDROOM AND INSTALL NEW WASHER/DRYER WITHIN KITCHEN.   ALL WORK PER 2011 WFPP."
764,15016-20000-00924,"REMODEL - REMODEL (E) KITCHEN, (2) BATRHROOMS, CONVERT (E) BEDROOM TO A NEW SITTING ROOM, (N) POWDER ROOM AND DEMO (E) FIRE PLACE AND INSTALL NEW FIRE PLACE, (N) WINDOWS THROUGHOUT.  ALL WORK PER ENGR'S DETAILS"
765,13016-10000-15409,Interior remodel to convert duplex to single-family dwelling.  (See comments)
766,15016-20000-27623,"REPLACE KITCHEN CABINETS, REMODEL (E) 3/4 BATHROOM AND CONVERT (1) BEDROOM CLOSET TO BE (N) 1/2 BATHROOM. ALL WORK PER WFPP."
767,18014-10000-04981,NEW 1- STORY ADDITION TO (E) SFD AND CONVERT TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229.
768,19016-20000-00290,ECPC WALK IN: CONVERT THE (E) GARAGE INTO A (N) ADU PER AB 494 AND SB 229 FOR ACCESORY DWELLING UNITS PER ENGINEERING.
769,18016-70000-18898,"Convert garage back to permitted use as garage.   ""COMPLY WITH DEPARTMENT ORDER effective date 08/22/2017. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE"". All permits shall be for the same time period limitation. If additional assistance is needed, please call Inspector JESSE CHEN at (213)252-3952 of GENERAL ENFORCEMENT SOUTH.  CEIS Case Number is 779789."
770,13016-10000-05886,CONVERT (E) ATTACHED GARAGE TO GYM & CINEMA.  SEE PERMIT 13010-10000-00899 FOR DETACHED GARAGE.  INCLUDES (2) OPEN PARKING SPACES.
