,permit_ID,full_description
601,18030-10000-01870,REMOVE AND RECOMPACT FOR NEW ADU
602,19043-20000-03003,"NEW 13D SYSTEM FOR 2 STORY ADU WITH RECREATION ROOM. 1 INCH METER, NO BACKFLOW"
603,19010-20000-03917,(N) 29' X 16.66' ACCESSORY DWLLING UNIT PER AB 494 AND SB 229 ALL WORK PER WFPP.
604,18014-20000-06144,"REMODEL KITCHEN, CONVERT BEDROOM TO STUDY AREA, CREATE WASHER CLOSET,  ADD 11'5"" X 5'11"" ATTACHED ELEVATED DECK TO THE REAR  AND ADD 27'5"" X 32'2"" NEW 2ND FLOOR FOR 2 BEDROOMS AND 1 BATHROOM.  All works are per design"
605,19010-20000-02632,"NEW 38'-0"" X 29'-5"" (IRREGULAR SHAPED) ACCESSORY DWELLING UNIT PER AB 494 & SB 229."
606,16014-20000-06027,"CONVERT 20'-6"" X 18'-3"" GARAGE TO MASTER BEDROOM AND MASTER BATHROOM; ADD 19'-11""  X 12'-11"" CARPORT; ADD 22'-2"" X  17'-6"" COVERED PATIO"
607,17016-30000-27422,Non-structural interior alteration in (e) 1-story SFD.  Convert (e) closet into powder bath.
608,17016-70000-16756,"INTERIROR REMODEL OF SINGLE FAMILY DWELLING TO CONVERT (E) WALK-IN CLOSET INTO BEDROOM, CONVERT ANOTHER CLOSET INTO HALF BATHROOM AND ADD NEW CLOSET TO AN (E) BEDROOM."
609,16016-10000-20789,"CONVERT EXISTING CLOSET INTO NEW BATHROOM, EXISTING KITCHEN AND BATHROOM REMODEL"
610,18016-10000-10451,"CONVERT (E) FAMILY ROOM INTO A NEW BEDROOM WITH CLOSET, INTERIOR REMODEL THE EXISTING BATH ROOM, MASTER BATH, POWDER ROOM AND KITCHEN.  ""COMPLY WITH DEPARTMENT ORDER effective date 07/03/2008. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE."
611,17014-20000-03296,"ENCLOSE AND CONVERT 10'-4"" X 12'-11"" IRRG. FRONT PORCH TO EXPAND FAMILY ROOM AND ADD 4'-0"" X 10'-4"" FRONT PORCH/ENTRY, CONVERT (E) FAMILY ROOM TO (N) BEDROOM/CLOSET AND STUDY ROOM, REMODEL THROUGHOUT. ALL WORK PER DESIGN."
612,14016-30000-00601,"Convert (E) den to (N) bedroom,  add 2 (N) windows in (E) bathrooms. Remodel kitchen and bathrooms (3)."
613,13014-10001-04832,REVISE SCOPE OF WORK UNER 13014-10000-04832 TO CONVERT ATTIC SPACE TO HABITABLE SPACE (640 SF).
614,14016-30000-21583,Convert existing closet into new powder room.
615,13016-10000-15227,"AT THE LIVING ROOM, REPLACE 3  WINDOWS,  1- FRENCH DOOR; CONVERT 9'-7"" WINDOW TO BI-FOLD  DOOR,  SAME HEADER ; AT THE FAMILY ROOM,  MODIFY (E)  4 WINDOWS   AND A DOOR; REMOVE  ONE DOOR AND ONE  WINDOW.  NO ADDED FLOOR AREA; NO CHANGE OF PLOT PLAN."
616,13010-10003-01666,"SUPPLEMENTAL PERMIT TO 13010-10000-01666 TO CONVERT GROUP SINGLE FAMILY DWELLING TO A SMALL LOT SINGLE FAMILY  SUBDIVISION PER VTT-71901-SL ,NO PHYSICAL CONSTRUCTION"
617,13016-20000-03445,"CONVERT (E) 2ND FLOOR 1-BEDROOM SPACE TO 2-BEDROOMS AND SEATING AREA, AND RENODEL BATHROOM"
618,19043-10000-02562,NFPA 13D SYSTEM IN ADU. CONNECTION TO 1 1/2 INCH DOMESTIC WATER METER.
619,11014-30001-03686,"SUPPLEMENTAL REF TO PCIS # 11014-20000-03686, TO CONVERT REC ROOM TO ACC. LIVING QTR.  MINOR FLOOR PLAN AND STRUCT. REVISIONS.  NO CHANGE IN FLOOR AREA OR HEIGHT."
620,15014-10000-04874,CONVERT EXISTING DETACHED GARAGE TO A RECREATION ROOM
621,14016-20000-19191,Non-structural remodel of (E) two story accessory living quarter to add partition walls at first floor to create study room and add new bathroom at second floor.  Replace windows with new double-pane windows per plans.
622,13016-10000-17838,"INTERIOR REMODEL OF (E) 1-STORY S.F.D. TO CONVERT TWO BEDROOMS TO MASTER BEDROOM, REMODEL KITCHEN & BATHROOMS, REMOVE WALL BETWEEN KITCHEN AND LIVING ROOM. REPLACE (2) PATIO SLIDING DOORS AT REAR (SAME SIZE). NO EXTERIOR WORK. NO CHANGE TO PLOT PLAN."
623,17016-20000-05562,INTERIOR REMODEL TO CONVERT (E) BATHROOM TO A (N) CLOSET AND RELOCATE THE (E) BATHROOM
624,14014-10000-00222,"ADD UNCOVERED  WOOD DECK,  12' x 17',  @ WEST SIDE OF THE S.F.D.  36"" +/- ABOVE GRADE  INCLUDING ACCESS STAIRS AND GUARD RAILS."
625,13019-20000-01623,DEMO PERMIT FOR SFD & ACCESSORY BLDG TO CLEAR LOT
626,16016-20000-01485,"INTERIOR REMODEL TO THE 2ND FLOOR OF THE SFD, CONVERT (E) BEDROOM TO BATHROOM AND CLOSET, CONVERT CLOSET TO BATHROOM.  REMODEL KITCHEN & BATHROOM. All WALLS THAT SHALL BE REMOVED SHALL BE NON-STRUCTURAL WALLS, INSPECTOR TO VERIFY."
627,16016-20000-05879,INTERIOR REMODEL TO CONVERT (E) BEDROOM TO EXPAND BEDROOM AND BATHROOM SPACE. REMODEL BATHROOM AND BEDROOM ON LOWER FLOOR. REMODEL BALCONIES TO REPLACE DECK COATING AND RAILINGS. REPLACE DOORS AND WINDOWS PER PLAN.  ALL WORK PER ENG CALCS.
628,16010-20001-01165,SUPPLEMENTAL TO CHANGE ADDRESS AND UPDATE LEGAL FROM 22720 W. VANOWEN STREET  TO 22708 W. DUNCAN LANE PER TRACT MAP # 72880
629,14016-20000-09154,"CONVERT (E) MASTER BEDROOM CLOSET INTO A BATHROOM, ADD NEW CABINETS AND COUNTER AT THE KITCHEN, ADD NEW SINK IN THE LAUNDRY ROOM. ALL WORK IS NON STRUCTURAL."
630,16014-20000-01748,"ADD 16'-0"" x 26'-6"" ACCESSORY STORAGE ROOM TO EXISTING GARAGE."
631,16014-20000-01730,"REMODEL KITCHEN/BATHROOMS, CONVERT BATHROOM TO (N) LAUNDRY ROOM AND LAUNDRY ROOM TO (N) 1/2 BATHROOM WITH ADDITION OF 3' X 1' SPACE FROM ENCLOSING AREA UNDER (E) ROOF.  ALL WORKS ARE PER ENGINEERING."
632,14016-20000-07896,"Interior remodel to 2nd floor to convert (e) sunroom into a full bathroom with walk-in closet, and relocate interior walls per engineers design."
633,14016-70000-22892,INTERIOR REMODEL TO CONVERT EXISTING FOYER INTO A NEW BEDROOM.
634,18030-10000-01317,REMOVE & RECOMPACT FILL FOR NEW SINGLE FAMILY DWELLING AND ACCESSORY DWELLING UNIT .
635,17016-20000-20524,REMODEL KITCHEN AND CONVERT EXIST. BATHROOM INTO TWO BATHROOMS.
636,15014-20000-00449,"CONVERT (E) ATTACHED 1-CAR GARAGE TO (N) BEDROOM 213 SQ. FT. OF THE (E) SFD.  ALL WORK PER WFPP.  SEE COMMENTS.  ""COMPLY WITH DEPARTMENT ORDER effective date 01/23/2015. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE""."
637,14014-20000-04577,"CONVERT PORTION OF (E) 13'-9"" X 26'-4"" PATIO COVER TO (N) SUNROOM AND ADD NEW 10'-3"" X 11'-6"" PATIO COVER, REMODEL (E) COVERED PORCH/ENTRY TO (N) LAUNDRY/BATHROOM/CLOSETS/HALLWAY. ALL WORK PER ENGINEERING."
638,15016-10000-14152,Convert portion of existing cover patio to existing kitchen and remodel of kitchen to existing 1-story single family dwelling.
639,17014-30001-04647,"Supplemental to correct description of work to  ""Convert 432 sq ft garage at rear to bedroom & add  two car  tandem garage (9'6"" x 20'2"") and carport (7'6"" x 13'8""). Remodel bathrooms/laundry/kitchen/dining room."" No Fee.Department error."
640,19016-20000-13955,"RENOVATIONS TO THE (E) DUPLEX, CONVERT CLOSETS TO BATHROOMS, ROMODEL KITCHEN, CHANGE OUT WINDOWS AND INTERIOR DOORS SAME LOCATION AND SAME TYPE, DRY WALL, PATCH STUCCO."
641,14014-70000-03592,CONVERT ATTACHED GARAGE INTO 2ND DWELLING UNIT PURSUANT TO ZA MEMO 120 AND ADD NEW ATTACHED CARPORT .
642,17016-10000-03665,"CONVERT EXISTING DETACHED 2-CAR GARAGE TO A RECREATION ROOM.  ""COMPLY WITH DEPARTMENT ORDER effective date 10/31/2016.  2 OPEN PARKING PROVIDED ON SITE. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE"""
643,14014-10001-04224,SUPPLEMENTAL-14014-10000-04224. ADD U OCCUPANCY IN STRUCTURAL INVENTORY NO FEE DEPARTMEN ERROR
644,18016-10000-19370,CONVERT DUPLEX  BLDG TO CONDO   FOR BUILDING ISSUED UNDER  15010-30000-03236. no construction
645,16014-30000-02737,"converting existing duplex into a single family dwelling, remodel of (e) dwelling, , new ground floor addition including new porch, new attached trellis and deck"
646,15016-20000-26275,"convert portion of under floor area (20' x 20'-6"")  to a bedroom/ bathroom to main unit, 9336 Wayside Dr.  of a duplex and separate storage room has it's own accesss per engr's details"
647,14014-20000-01032,"Enclose  5'5"" x 18' breezeway for new hallway.Convert closet to bathroom.Remodel kitchen/two bedrooms/laundry room/bathroom.Replace roof framing over kitchen.Reroof 8 sqs portion.Per Egineer's/ Archetect's plans."
648,15014-20000-02080,"CONVERT PORTION OF (E) GARAGE (18'-7"" X 18') TO A NEW REC. ROOM WITH 1/2 BATH, AND LAUNDRY ROOM WITH EXTERIOR ACCESS ONLY, AND CREATE UN-USED SPACE BETWEEN REC. ROOM AND BUILDING PERIMETER. ADD ATTACHED (N) 2-CAR CARPORT (18'-4"" X20'-1"". ALL WORK PER ENGINEERING"
649,15016-70000-03457,INTERIOR REMODEL OF EXISTING SINGLE FAMILY DWELLING TO CONVERT FAMILY ROOM TO BEDROOM.
650,15014-10000-03365,ADD TWO BEDROOMS/BATHROOM/HALLWAY(+566 sq ft) @ FRONT.CONVERT ONE BEDROOM TO MASTER BATHROOM.CONVERT ONE BEDROOM TO STUDY ROOM .RELOCATE GARAGE DOOR.
651,14016-10000-16946,EXISTING DETACHED GARAGE TO BE CONVERTED INTO NEW STORAGE FOR AN EXISTING SINGLE FAMILY DWELLING.
652,15010-20000-04504,"36'6""x28'10"" accessory living quarters including 2 bedrooms and two bathrooms.See comments."
653,16016-20000-19318,"INTERIOR REMODEL TO CONVERT (E) 1/2 BATH TO CLOSET, ADD 3/4 BATH, AND REPLACE DOORS AND WINDOWS  AS (E) ON 2008 1/2 COLBY AVE (2ND FLOOR)."
654,15010-20000-00461,"TRACT NEW 2-STORY SFD/ GAR.PLAN -1B. "" plan check fee paid under 15010-20000-00106"""
655,17016-30000-22977,Convert closet to bathroom & remodel bedroom for lower floor unit # 3816.
656,17016-30000-07023,"Convert existing pool house to accessory living quater, enclosure of (e) covered patio, No additional square foot."
657,15014-20000-03247,CONVERT (E) GARAGE TO A NEW REC. ROOM ADD 213 SQ FT TO ENLARGE RECREATION ROOM WITH 1/2 BATH. COMPLY WITH DEPARTMENT ORDER effective date 06/03/2015. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE
658,13016-20000-05606,INTERIOR REMODEL TO REMOVE NON BEARING PARTITIONS.CONVERT BATHROOM TO LAUNDRY ROOM.REMODEL NEW PANTRY AREA.CONVERT BONUS ROOM TO BATHROOM.
659,18030-20000-08585,"GRADING FOR EXCAVATION AND BACKFILL FOR NEW POOL , ACCESSORY DWELLING UNIT  , TRELLIS"
660,17016-10000-17822,CONVERT (E) CLOSET AND HALLWAY SPACE INTO 3/4 BATHROOM. STRUCTURAL WORKS PER WFPP
661,14016-70000-00921,"Alteration to existing duplex. Convert existing kitchen into bedroom and convert dining room into kitchen (each unit). Related electrical, plumbing, and hvac. No exterior work."
662,16016-20000-26690,"INTERIOR REMODEL TO CONVERT 14' X 8' POR. (E) BEDRM TO FULL BATH & RELOCATE THE BEDRM, REMOVE (E) 1/2 BATH & CONVERT (E) FULL BATH TO 3/4 BATH, REMODEL (E) KITCHEN/DINING RM & CLOSET, REPLACE (E) BAY WINDOWS IN KITCHEN W/ SLIDING DOOR PER ENG."
663,15014-30000-01339,"Add 4'11"" x 23'11"" to enlarge two 1st floor bedrooms.Convert portion of utility room to powder room. Remodel (e) kitchen, utility, dining and living.Replace doors/windows(dual glazed).Replace fireplace with Pre Fab Unit.One pre-fab  exterior fireplace.One new skylight(L.A.R.R. # 25885)."
664,17016-20000-01689,"REMODEL (E) DWELLING: CONVERT KITCHEN TO LAUNDRY ROOM, CONVERT LAUNDRY ROOM TO BEDROOM, CONVERT DEN TO KITCHEN. REMODEL (2) FULL BATHROOMS. REMOVE WALLS BETWEEN PROPOSED KITCHEN/LIVING TO ADD NEW BEAMS/POSTS. ALL WORK PER ENGINEERING."
665,14016-20000-10083,Convert storage building to Rec Room w/ 1/2 bathroom.(See comments).
666,19016-30000-12232,Interior alteration to (E) SFD. Convert portion of living room for bathroom for bedroom.
667,16014-20000-04454,"CONVERT 12'-6"" X 13'-5"" (167.7 SF) PORTION OF (E) UNDER FLOOR AREA @ 1ST FLOOR TO (N) DEN AND FULL BATHROOM TO (E) 3-STORY SFD WITH ATTACHED CARPORT. (SEE COMMENTS)"
668,17030-20000-06180,"SITE GRADING FOR NEW SFD WITH BASEMENT,  DETACHED ACCESSORY STRUCTURES WITH PERGOLAS, REMOVAL AND RECOMPACTION, NEW POOL AND SPA, AND SITE RETAINING WALLS."
669,14016-20000-24501,CONVERT (E) LAUNDRY ROOM INTO A NEW BATHROOM WITHIN ONE STORY DWELLING. REMOVE AND REPLACE TWO WINDOWS (SAME SIZE & TYPE) AT PROPOSED BATHROOM.
670,17016-10000-09892,"REMODEL (E) 3-CAR GARAGE ON FIRST FLOOR OF TWO-STORY ACCESSORY BUILDING:  CHANGE TWO SINGLE-DOOR OPENINGS (7'-11"" EACH) INTO ONE LARGE OPENING (18'-0"" WIDE)."
671,15016-20000-13024,CONVERT (E) BATHROOM TO WALK-IN CLOSET AND REMODEL (E) BATHROOM
672,15016-30000-05100,"add carport and convertion of existing garage to and storage to rec room with 1/2 bathroom, 20'x47'. Unconditioned recroom see comments."
673,15016-70000-02635,Interior alteration to convert an existing one story single family dwelling to a duplex.
674,14010-10000-01325,NEW ACCESSORY LIVING QUARTER.
675,16016-10000-21418,CONVERT SFD INTO DUPLEX (FRONT BUILDING).  NO CHANGE TO OVERALL SIZE AND AREA OF BUILDING.
676,15043-10000-00930,"New 57'-4"" x 35' irr. ' 1-Story,  Accessory Living Quarters, Fully Sprinklers NFPA-13D. (E) 1-inch water meter. adding 13 new heads."
677,18019-30000-04713,Demolition of SFD with attached garage and detached accessory living quarters.  Sewercap and pedestrain protection fence required.
678,14014-20000-02432,ADD 15' X 18' TO EXISTING 10' X 18' ATTACHED LAUNDRY ROOM AND CONVERT ENTIRE ROOM TO NEW RECREATION ROOM PER ENGINEERS.
679,14016-10000-09313,"CONVERT EXISTING LAUNDRY ROOM  11'6"" X 6' INTO LAUNDRY  5' X 6' AND RESTROOM 5' 6"" X 6'"
680,15016-40000-17442,"REMODEL OF AN EXISTING SINGLE FAMILY DWELLING.  Convert existing kitchen to bedroom, relocate kitchen to new area.  Bathroom remodel.  No exterior wall changes."
681,17016-20000-13873,"CONVERT (E) 18'-3"" x 20'-3"" GARAGE INTO  (N) ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069."
682,13047-20000-00330,"REMOVE (E) SPA AND INSTALL (N) 9' X 8'6"" SPA, REMODEL (E) POOL AND UPGRADE EQUIPMENT (NO CHANGE IN LOCATION); ALL PER LA STANDARD PLAN #265 & DETAIL RM-101"
683,17019-10000-01503,DEMO OF (E) DETACHED GARAGE. HAND WRECK METHOD. PAID UNDER 16019-10000-05001
684,16016-20000-30114,"CONVERT PORTION OF EXIST. BEDROOM TO TWO CLOSETS AND ENCLOSE 8'-10"" x 5'-0"" AREA UNDER EXISTING ROOF TO EXPAND BATHROOM. ALL WORK PER ENGR."
685,17016-20000-19292,"REMODEL 1ST FLOOR KITCHEN, CONVERT 1/2 BATH TO FULL, RELOCATE LAUNDRY, REPLACE (1) WINDOW WITH DOOR, REMOVE PORTION OF INTERIOR WALLS AT KITCHEN, DINING, STUDY, AND FAMILY ROOM PER ENGINEER."
686,17016-20000-22324,"INTERIOR REMODEL TO (E) SINGLE FAMILY DWELLING TO CONVERT BATHROOM AND TWO CLOSETS INTO TWO BATHROOMS, AND ADD ONE (N) WINDOW. 	WORK PER ENGINEER."
687,16016-20000-22358,CONVERT A PORTION OF THE (E) BEDROOM ON SECOND FLOOR TO CREATE A BATHROOM.  REMODEL (E) BATHROOMS ON SECOND FLOOR.
688,18016-70000-25153,FOUNDATION RETROFIT AND UNDERPIN IN FRONT PER ENGINEER DESIGN
689,16016-20000-13537,"REMODEL OF KITCHEN,  DEMO INTERIOR BEDROOM TO ENLARGE KITCHEN, CONVERT PANTRY INTO A LAUNDRY ROOM AND REPLACE TWO WINDOWS TO A SLIDING DOORS AND KITCHEN REMODEL."
690,14016-20000-19844,Residential remodel to convert / enlarge existing half-bathroom into full bathroom and in-fill 1- (e) exterior window in the kitchen and 1- interior door with matching framing and finishes.  All work per WFPP.
691,15014-20003-02252,"SUPPLEMENTAL PERMIT FOR 15014-20000-02252 TO CONVERT (E) GARAGE INTO TV ROOM,  CONVERT (E) STORAGE TO (N) BEDROOM, ADD LIGHT WELL & INTERIOR REMODEL TO KITCHEN"
692,12016-30000-23277,"INTERIOR REMODEL TO (E) SFD: CONVERT (E) BASEMENT STORAGE TO RECREATION ROOM, CONVERT PORTION OF (E) GARAGE TO WINE STORAGE ROOM, FILL (E) STAIR (87SF)"
693,19016-10000-08527,"REMODEL SFD. NEW BEDROOM 1ST FLOOR, BATHROOM REMODEL , CONVERT CLOSET TO BATHROOM ON 2ND FLOOR."
694,16016-20000-17662,CONVERT (E) CLOSETS AND BATHROOM TO A BEDROOM AND 2 (N) BATHROOMS ON UPPER LEVEL. REMODEL (E) KITCHEN ON MAIN LEVEL. ALL WORK PER ENG
695,13016-20000-02126,ENCLOSE BREEZWAY TO CREATE NEW LAUNDRY ROOM. CONVERT 1/2 BATH TO FULL BATHROOM.
696,13016-70000-01922,CONVERT THE CLOSET TO A BATH ROOM. CHANGE OUT ALL WINDOWS WITH THE SAME SIZE AT THE SAME LOCATION. WINDOWS SHALL BE DUAL GLAZED AND LOW E. COMPLY WITH DEPT. ORDER DATED 2/7/2012. PERMIT WILL EXPIRE 30 DAYS FROM DATE OF ISSUANCES.
697,19016-10000-13243,Remodel of (E) bathroom in (E) SFD to convert 3/4 bathroom to full bathroom.  Replace 2 windows with same size and type.  All works per WFPP.
698,14014-20000-01069,"Convert office and ½ bath to new bedroom, relocate kitchen, Add total of 498 SF area at numeral places for (N) master bathroom, kitchen expansion in rear and (N) ½ bath, dining/living room extension in front with (N) 3'5"" x 16'6"" entry porch."
699,17016-10000-38280,CONVERT STORAGE ROOM (19' X 26') PORTION OF DETACHED GARAGE/STORAGE BUILDING INTO REC ROOM WITH 1/2 BATH
700,17019-30000-02843,Demolish (e) 1-story detached garage and detached accessory building.  Sewer cap not req.
701,13014-20000-01619,CONVERT (E) UNDERFLOOR BASEMENT AREA INTO A HABITABLE AREA AND GARAGE.  REMODEL (E) FIRST FLR TO ALLOW DIRECT STAIR ACCESS TO BASEMENT; NEW DECK
702,15010-10001-04220,SUPPLEMENTAL  TO   15010-10000-04220.  CHANGE OF USE FROM ACCESSORY LIVING QUARTER TO ACCESSORY DWELLING UNIT PER AB2299 AND SB1069. BUILDING SHALL BE EQUIPPED WITH AUTOMATIC SPRINKLERS SYSTEM PER NFPA 13D.
703,14016-20000-18124,Add a window in (e) bathroom and convert (e) sliding door to a window to (e) 1-story SFD w/ attached garage; All work per WFPP
704,17016-30000-03374,Interior alteration to (E) SFD. Converting one bedroom to two bedrooms and relocating second floor laundry and walking closet
705,17016-20000-11565,CONVERT (E) DET. GARAGE TO ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069.
706,15014-20000-05792,"ENCLOSE 25'-6 X 9'-4"" PATIO COVER TO ENLARGE FAMILY ROOM; CONVERT BEDROOM ON FIRST FLOOR TO LAUNDRY ROOM; CONVERT KITCHEN TO FAMILY ROOM; CONVERT DINING ROOM TO KITCHEN; REMOVE AND REPLACE INTERIOR STAIRS; CONVERT PORTION OF SECOND FLOOR HALLWAY AND CABINETS TO ENLARGE SHOWER IN MASTER BATHROOM; CONVERT STORAGE TO CLOSET; ADD 3'-7'-2"" BALCONY TO MASTER BEDROOM"
707,14016-10000-00810,Convert existing garage to new duplex.
708,16014-20000-05835,"CONVERT THE (E) GARAGE INTO A MASTER BEDROOM AND BATHROOM, ADD NEW 33'-1"" x 9'0"" CARPORT, AND REMDOEL INTERIOR ."
709,16016-20000-25213,ADD 2 BATHROOMS WITHIN DWELLING AND CONVERT FAMILY ROOM (197398611) AT REAR TO BEDROOM.
710,13010-30000-01074,2 STORY ADDITION TO (E) 2 STORY SFD. CONVERT 371 SF OF GARAGE TO RECROOM.
711,17014-20000-04126,"CONVERT THE (E) TWO CAR GARAGE AND UTILITY ROOM INTO MASTER BEDROOM AND BATHROOM. REMODEL (E) BATHROOM AND KITCHEN. ADD (N) 18'-0"" X 18'-0"" CARPORT AND 3'-6"" X 18'-0"" COVERED PATIO. ALL WORK PER WFPP."
712,13014-20000-00916,"Convert (e) attached garage into a bedroom & bathroom and add 12'-0"" x 16'0"" attached 1-car carport to (e) sfd.Add new 17'6""x16'0"" trellis."
713,18043-10000-04187,NFPA 13D SYSTEM FOR SFD. 1-INCH METER (SHARED WITH REAR ADU).
714,13014-30000-02263,ADD APPROX 357 SF AND 142 SF CONVERT STORAGE TO PART OF KITCHEN. KITCHEN REMODEL.
715,14010-30000-00052,"New 9'-0"" x 9'-0"" 81 sq. ft. accessory bldg.  for a guard house."
716,17014-20001-04159,"SUPPLEMENTAL TO ORIGINAL PERMIT #: 17014-30000-04159 TO CONVERT 5'-1"" X 13'-3"" PORTION OF (E) BEDROOM TO (N) FULL BATH AND WALK-IN-CLOSET."
717,14016-30000-24380,"Convert existing laundry room to bathroom, Convert existing powder room to laundry room."
718,16014-20001-02907,SUPPLEMENT TO 16014-20000-02907 FOR PLANS REVISION.  CONVERT TWO SMALL BEDROOMS TO A MASTER BEDROOM AND REPLACE (E) ROOF WITH A  ROOF DECK.
719,17016-20000-37615,"First floor remodel; Convert laundry room into bathroom, remodel kitchen, remove bathroom & closet between kitchen & living room to expand entry and remove storage area adjacent to stairs to expand the kitchen. Remove all exist. windows & replace with new, remove one (e) window & replace with door, remove & replace one door and relocate one door. Second floor remodel; Convert study into laundry, convert closet into storage, remodel bedroom and convert two closets into a bathroom; Remove and replace all existing windows"
720,17014-70000-05899,(2 OF 2) CONVERT (E) GARAGE TO STORAGE ( REMOVE 5' X 20')
721,18016-20000-07289,CONVERT CLOSET TO BATHROOM ON SECOND FLOOR.
722,16016-20000-20045,"CONVERT (E) 5'-7"" x 3' HALLWAY CLOSET INTO 1/2 BATH ON 2ND FLOOR IN 203 S DETROIT ST."
723,13010-10002-01659,"SUPPLEMENTAL PERMIT  TO 13010-10000-01659  TO CONVERT GROUP SINGLE FAMILY DWELLING TO A SMALL LOT SINGLE FAMILY  SUBDIVISION PER VTT-71901-SL ,NO PHYSICAL CONSTRUCTION"
724,18016-20000-31775,"REMODEL KITCHEN, 1 BATHROOM, CONVERT CLOSET TO LAUNDRY ROOM, CHANGE OUT 1 BEDROOM EGRESS DOOR AND FILL IN 3 BEDROOM/KITCHEN WINDOW OPENINGS. ALL  WORKS ARE PER DESIGN."
725,18016-10000-02877,INTERIOR REMODEL OF EXISTING MASTER BEDROOM AND BATHROOM; CONVERTING EXISTING BEDROOM INTO MASTER BEDROOM CLOSET.
726,15016-20000-00197,"ENCLOSE (E) 7'X10' COVERED ENTRY, RELOCATE MAIN ENTRY AND CONVERT (E) DEN ROOM TO NEW BEDROOM PER ENGINEERING."
727,16016-70000-02520,CONVERT EXISTING PATIO COVER TO FAMILY ROOM
728,17019-10000-01711,Demo existing two story accessory building (accessory living quarter on second floor and garage on the first floor) by method of handwrecking. Sewer cap and fence not required.
729,17016-10000-29120,"INTERIOR REMODEL OF EXISTING SFD, CONVERT FAMILY ROOM TO BEDROOM ADD BATHROOM IN (E) BEDROOM CREATING 3 BEDROOM 2 BATH SFD."
730,19016-20000-09225,"INTERIOR REMODEL NON STRUCTURAL WALLS TO (E) SFD  TO CONVERT (E) DINING ROOM INTO KITCHEN , CONVERT (E) KITCHEN IN BEDROOM , CONVERT (E) LAUNDRY INTO NEW BATHROOM AND HALLWAY, RELOCATE LAUNDRY ROOM ,  REMODEL MASTER BATHROOM, MASTER BEDROOM  AND BEDROOM #2,  ENLARGE MASTER  W.I.C.  , CHANGE OUT (15) WINDOWS SAME SIZE, LOCATION AND TYPE."
731,15016-20000-15259,"INTERIOR REMODEL. CONVERT (E) DEN INTO A (N) BEDROOM, BATHROOM AND CLOSET.  REMOVE WALL BETWEEN  KITCHEN AND  DINING ROOM TO ADD BEAM PER ENG."
732,13016-20000-19907,"CONVERT (E) 20' x 20' GARAGAE TO 2ND UNIT PER ZA 120 MEMO (AB 1866), & ADD 18' X 18' CARPORT PER P/BC 2011-005"
733,15014-30000-02177,Convert a 1-story detached 3-car garage to a 1-car garage and rec room
734,14016-10000-03315,"INTERIOR REMODEL OF (E) 1-STORY S.F.D. TO CONVERT LAUNDRY ROOM TO BEDROOM, CREATE LAUNDRY CLOSET AT HALLWAY. REMODEL KITCHEN AND BATHROOM. ALL WORK PER WFPP SHEETS. NO CHANGE TO PLOT PLAN."
735,14016-20000-10349,"Convert (e) 30'-2"" x 22'-2"" attached 2- car garage into habitable space to add additional bedroom, relocate bathroom, and expand kitchen and living room areas for unit # 6932;   add new additional bathroom and expand (e) bedroom for unit # 6934;   and demolish (e) 18'-0"" x 9'-0"" attached carport.   All work per WFPP."
736,16014-20000-01771,"CONVERT 7'-3"" X 14'-7"" BALCONY TO COVERED PATIO ON 2ND FLOOR"
737,15016-20000-11120,"REPLACE (E) WOOD DAMAGED FRAMING, CONVERT (E) DEN TO A BEDROOM, OPEN A WINDOW IN THE KITCHEN, REPLACE (9) WINDOWS AND (1) SLIDING DOOR, AND REMODEL KITCHEN  AND TWO BATHROOMS; DRY WALL AND REWIRING"
738,18016-20000-06539,Non-structural alteration. CONVERT THE (E) BEDROOM INTO A (N) BATHROOM AND CONVERT A PORTION OF THE OTHER BEDROOM INTO A BATHROOM. See Comments.
739,16010-20002-05324,SUPPLEMENTAL PERMIT FOR 16010-20000-05324 TO CONVERT RECREATION ROOM TO ACCESSORY LIVING QUARTERS & ADD 2ND STORY (NFPA-13D FIRE SPRINKLERS THROUGHOUT)
740,17016-20000-07121,"CONVERT (E) 22'-0"" X 18'-0"" REC. ROOM INTO (N) ADU PER AB 2299 AND SB 1069. COMPLY WITH DEPARTMENT ORDER effective date 03/21/2017. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE"
741,14010-20000-00485,(N) 1-STORY ACCESSORY LIVING QUARTERS
742,15014-20000-02539,"REMODEL KITCHEN, CONVERT (1) BEDROOM TO WALK-IN CLOSET AND HALLWAY AND ADD IRREGULAR SHAPE 31'7"" X 12.5' AT REAR FOR NEW MASTER BED/BATH ROOM AND NEW DEN WITH 14.5' X 9' ATTACHED TRELLIS."
743,14010-20001-03210,SUPPLEMENTAL TO 14010-20000-03210 TO CONVERT (E) 146SF PORTION OF GARAGE TO (N) OFFICE
