,permit_ID,full_description
645,13016-70000-11702,Remodel kitchen and bath for accessory living quarters per permit  #1947LA34167  (no structural changes).  Change out (5) windows same size and location.  Related electrical and plumbing included. PLEASE NOTE THIS IS NOT A SEPARATE UNIT AND CANNOT BE RENTED
646,18016-20000-02315,"CONVERT 18' X 20' ATTACHED GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229.  -- Comply with department order effective date 8/22/2017, permit will expire 30 days from issuance date"
647,18014-20000-04437,"20'-2"" X 22'-0"" ADDITION TO AND CONVERT (E) DETACHED GARAGE INTO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229"
648,18016-20000-20131,CONVERT (E) DETACHED GARAGE INTO ACCESSORY DWELLING UNIT (406 SQ FT) PER AB 494 AND SB 229
649,18016-20000-33359,"ECPC WALK IN: CONVERT THE (E) 20'2""X20'2"" GARAGE INTO A (N) ADU PER AB 494 AND SB 229 FOR ACCESSORY DWELLING UNITS. ALL WORK PER WFPP"
650,18014-10000-03410,CONVERT (E) 2- CAR GARAGE TO ACCESSORY DWELLING UNIT (ADU) PER AB 494 & SB 229 WITH GROUND FLOOR ADDITION
651,17016-70000-34954,CONVERT PORTION OF (E) SINGLE FAMILY DWELLLING TO ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069
652,19014-20000-00441,"CONVERT (E) (20'-2"" X 22'-1"") GARAGE  AND ADD (7'-2"" X 21'-6"")  INTO A (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229 AND (N) LAUNDRY & STORAGE ROOM FOR (E) SFD. ALL WORK PER ENGINEERING."
653,18016-70000-40476,CONVERSION AND ALTERATION OF (E) GARAGE INTO ADU PER AB494 AND SB229.  ALL WORK PER WFPP
654,18016-20000-39261,CONVERT (E) GARAGE INTO (N) ACCESSORY DWELLING UNIT PER AB494 & SB229
655,17014-20000-04502,"CONVERT (E) 20' X 45' ACCESSORY LIVING QUARTERS AND ADD 15'-0"" X 20'-0"" FOR NEW ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069 AND NEW 20' X 20' CARPORT. ALL WORK PER WFPP."
656,15014-20000-03981,"CONVERT (E) 14'-8"" X 20'-0"" GARAGE TO (N) BEDROOM AND ADD (N) 18'-0"" X 18'-0"" CARPORT PER LA CITY STANDARD DETAILS.""COMPLY WITH DEPARTMENT ORDER effective date 07/21/2015. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE"". All permits shall be for the same time period limitation."
657,18016-20000-37623,CONVERT ATTACHED GARAGE TO ADU PER AB 494 & SB 229. ALL WORK PER ENGINEER
658,13016-20000-24827,"Convert existing att. rec. room to bedroom, bathroom and closet, ( remove existing closet to create new hall way to new bedroom, creates new bathroom and 2 closets ).  no square footage is added."
659,18016-20000-01489,"CONVERT (E) 18'-2"" X 20'-1"" DETACHED GARAGE TO NEW ACCESSORY DWELLING UNIT PER AB 494 AND SB229. ALL WORK PER ENGINEERING."
660,18016-20000-33788,CONVERT 19' X 20' (E) ATTACHED GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229
661,17014-30000-01594,"Second story ADU, per ab 2299 and sb 1069, addition to (e) garage. 1st floor storage addition."
662,18014-20000-05830,"ECPC WALK IN:  10'5""X15'6"" ADDITION TO AND CONVERT 25'4""X15'6"" IRREGULAR SHAPED PORTION OF THE (E) SFD INTO A (N) ADU PER AB 494 AND SB 229 FOR ACCESSORY DWELLING UNITS., INTERIOR REMODEL TO THE (E) SFD TO CREATE A NEW POWDER ROOM."
663,18010-20000-01569,NEW 23' X 26' DETACHED ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER WFPP.
664,14010-20001-01913,Supplemental permit to convert 106sqft  of garage to Prep Kitchen.
665,18016-10000-11355,CONVERT EXISTING RECREATION/STORAGE ROOM INTO AN ACCESSORY DWELLING UNIT PER AB 494 AND SB229. EXISTING ATTACHED CARPORT TO REMAIN.   ***SEE COMMENTS***
666,18016-10000-35729,CONVERT EXISTING DETACHED GARAGE INTO AN ACCESSORY DWELLING UNIT PER AB 494 AND SB 229.
667,17014-20000-05245,"CONVERT (E) GARAGE AND ADD 20'2"" X 23'9"" TO CREATE  A (N) ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069."
668,18016-20000-10694,"CONVERT 22'-8"" X 21' (438 SQFT) IRR. SHAPE PORTION OF GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229 AND CONVERT REMAINING 3'-7"" X 10'7"" (38 SQFT) PORTION TO PART OF MAIN DWELLING. ""COMPLY WITH DEPARTMENT ORDER effective date 03/28/2018. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE"""
669,17016-20000-31624,CONVERT DETACHED GARAGE TO ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069. ALL WORK PER WFPP
670,17016-10000-30299,CHANGE EXISTING 20' X 28' GARAGE TO ADU AS PER AB2299 AND SB1069
671,18016-30000-29504,Change of use for existing 2nd unit to ADU per AB 494 and SB 229.  No new construction.
672,18010-10000-00335,NEW DETACHED ONE STORY ACCESSORY DWELLING UNIT PER AB 494 AND SB 229
673,17014-10000-03699,"CONVERT (E) REC ROOM TO ADU AND ADD ONE STORY 11' 6"" X 10' GROUND FLOOR ADDITION TO REAR; ALL WORK PER WFPP"
674,18016-20000-23832,"CONVERT (E) 24'5""X18'6"" DETACHED GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 & SB 229. ALL WORK PER WFPP."
675,18010-30000-05620,Addition of 2-story Accessory Dwelling Unit per AB 494 and SB 229 to existing garage
676,18016-10000-07073,CONVERT (E) DETACHED GARAGE TO NEW ADU PER AB 494 AND SB 229
677,18014-20000-04808,"CONVERT (E) 18'-0"" x 18'-0"" DETACHED GARAGE AND 24'-6"" x 36'-6"" IRRG. ADDITION FOR (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER WFPP."
678,17010-10000-02574,NEW 2-STORY ADU WITH ATTACHED 2-CAR GARAGE
679,18014-20000-01586,"ADD 6' X 14' & 12' X 20' ATTACHED PATIOS AND CONVERT (E) 24'-3"" X 19' ATTACHED GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 & SB 229. ALL WORK PER WFPP."
680,18016-10000-17373,CONVERT EXISTING ATTACHED GARAGE TO ATTACHED A.D.U. ON (E) 1 STORY SFD.
681,18016-20000-15728,"CONVERT (E) 20'-5""x 18'-4""DETACHED GARAGE INTO (N) ACCESSORY DWELLING UNIT  PER AB 494 & SB 229. PER ENGINEER."
682,18016-10000-20637,CONVERT 34' X 20' RECREATION ROOM TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229.
683,18014-20000-02679,"CONVERT (E) DETACHED GARAGE INTO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229 AND 4'-1"" x 18'-2"" ADDITION TO EXPAND THE ACCESSORY DWELLING UNIT. ALL WORK PER ENGINEERING."
684,17010-30000-03592,New accessory dwelling unit per AB2299 and SB1069 wtih attached 2-car garage.
685,18016-70000-05171,"Convert (E) garage to detached ADU per AB 229 and AB 494  ""COMPLY WITH DEPARTMENT ORDER effective date 09/17/2012. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE."
686,18016-10000-15897,CONVERT (E) ATTACHED GARAGE TO AN ACCESSORY DWELLING UNIT PER AB 494 AND SB 229.
687,17014-10000-01964,CONVERT 2 CAR GARAGE INTO ACCESSORY DWELLING UNIT  PER AB 2299 AND SB 1069 ;  ADD 16'X20' (320 SF) TO ADU
688,18016-10000-11626,CONVERT (E) DETACHED GARAGE TO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB229
689,18014-20000-01912,"CONVERT EXISTING DETACHED 2- CAR GARAGE INTO NEW ACCESSORY DWELLING UNIT PER AB 494 & SB229 WITH 19'-7"" X 30'10"" ADDITION TO ADU. DEMO EXISTING ATTACHED PATIO COVER."
690,17016-20000-26702,ECPC  -  CONVERT (E) ATT. TWO CAR GARAGE INTO ADU PER AB 2299 AND SB 1069.
691,18010-20000-00122,"NEW 1-STORY, 35'-4"" X 36'-0"" DETACHED ACCESSORY DWELLING UNIT (ADU) PER AB 494 & SB 229 WITH ATTACHED FRONT PORCH."
692,16016-10000-14573,"Interior TI to an existing single family dwelling to convert a bedroom on the 2nd floor to walk in closet. Work also includes new partition walls and plumbing fixtures. No exterior work, no structural change. Work on 2nd and 3rd floors only. No work on 1st floor."
693,18010-30000-03937,New detached ADU per AB494 and SB229
694,13010-20000-01004,NEW ONE-STORY ACCESSORY DWELLING UNIT PER AB2299  [2-BEDROOMS AND 2-BATHROOMS].
695,18016-20000-27796,"DEMOLISH 2'-0"" x 30'-5"" POR. OF (E) GARAGE/WORKSHOP AND CONVERT 20'-6"" x 24'-4"" IRRG. POR. TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229 AND 9'-6"" x 20'-6"" IRRG. POR. TO RECREATION ROOM WITH EXTERNAL ACCESS ONLY. ALL WORK PER ENGINEERING."
696,18016-20000-08311,"CONVERT (E) IRREGULAR 23'-2"" X 46'-6"" DETACHED GARAGE/RECREATION ROOM TO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER WFPP."
697,19016-10000-07093,"CONVERT (E) LAUNDRY ROOM AND LIVING ROOM LOCATED ON THE LOWER FLOOR TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229  ***""COMPLY WITH DEPARTMENT ORDER effective date 11/16/2018. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE"""
698,14014-30003-05612,SUPPLEMENTAL PERMIT TO #14014-30000-05612 TO CONVERT PORTION OF (E) 2ND FLOOR OF SFD TO ACCESSORY DWELLING UNIT PER SB-229 & AB-494. NO CHANGE IN FLOOR AREA & HEIGHT.
699,17014-10000-01584,"CONVERT PORTION OF LOWER FLOOR OF EXISTING 2-STORY SINGLE FAMILY DWELLING TO NEW ACCESSORY DWELLING UNIT PER AB 2299 AND SB1069  ""COMPLY WITH DEPARTMENT ORDER effective date 10/21/2016. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE"". All permits shall be for the same time period limitation. CEIS Case Number is 738144."
700,18019-30000-01018,Demolition of SFD with detached garage and accessory structures to clear lot.  Pedestrian protection fence required and sewer cap.
701,19014-20000-00034,"CONVERT (E) 20' X 18' GARAGE AND ADD 22'-6"" X 13' IRREGULAR SHAPED ADDITION TO MAKE A (N) ACCESSORY DWELLING UNIT PER AB 494 & SB 229. REMOVE AND REPLACE ENTIRE ROOF. ALL WORK PER WFPP"
702,18016-20000-17029,"CONVERT (E) 18'-0"" x 20'-0"" ATT.  GARAGE INTO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229 PER WFPP"
703,15010-20001-03982,SUPPLEMENTAL TO 15010-20000-03982: INTERIOR REMODEL TO CONVERT PANTRY AREA TO PREP-KITCHEN
704,18016-20000-34266,CONVERT THE (E) 20' x 22' ATTACHED GARAGE INTO A (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229.
705,18016-20000-24854,"CONVERT (E) 19'-7""X18'-4"" ATTACHED GARGAE TO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. WORK PER WFPP."
706,17010-20000-03361,"(N) 22'-0"" X 32'-0"" DETACHED ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069. ALL WORK PER WFPP."
707,19016-30000-09912,"Convert (E) bedroom to full bathroom.  Change windows throught, same size same location.  Remodel kitchen."
708,17014-10000-03429,PROPOSED 2-STORY ADDITION OF ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069 TO (E) DETACHED GARAGE.
709,18010-20000-01272,"36'-11"" x 21'-9"" (2)-STORY ACCESSORY DWELLING UNIT PER AB 494 & SB 229"
710,18014-20000-06223,"CONVERT (E) 18'-0"" X 23'-0"" DETACHED GARAGE AND ADD 10'-0"" X 15'-0"" FOR (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229."
711,18016-20000-10134,CONVERT EXISTING 18' X 20' DETACHED GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER DESIGN.
712,18016-10000-03766,CONVERT (E) GARAGE ( 18' X 20') TO ACCESSORY DWELLING UNIT PER AB 494 AND AB 229. (provide 3 open parking stalls)
713,19016-20000-03573,CONVERT THE (E) GARAGE INTO A (N) ACCESSORY DWELING UNIT PER AB 494 AND SB 229
714,18014-10000-05160,CONVERT (E) ATTACHED 2-CAR GARAGE TO A.D.U AND 85 SQ FT ADDITION TO HOUSE FOR A.D.U PER AB 494 / SB 229.
715,18016-10000-25070,Convert 1 story (e) garage to accessory dwelling unit.
716,17016-30000-37938,"Add 23'10"" x 13.5' for new family room; convert attached garage and breezeway to accessory dwelling unit per AB2299 & SB1069.  All per engineering."
717,18014-20000-05899,"CONVERT (18'-3"" x 18'-4"") GARAGE AND ADD (9'-6"" X 18'-4"") & (10' X 4') TO CREATE AN ACCESSORY DWELLING UNIT PER AB 494 AND SB 229 WITH A PATIO COVER"
718,15014-20000-02183,"ADD UNDER FLOOR M-SUITE, FAMILY ROOM; 2ND FLOOR NEW BATHROOM, ENLARGE (E) M-BATH, RELOCATE STAIR AND INTERIOR REMODEL; ADD ATT. DECK AND POOL (POOL UNDER PERMIT # 15047-20K-00788)"
719,18014-20000-04417,"CONVERT (E) 20'-0"" x 18'-0"" DETACHED GARAGE AND ADD IRREGULAR 24'-9""X20'-0"" FOR (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. WORK PER WFPP."
720,18014-10000-05778,"CONVERT REAR PORTION 18'-3""x 28' OF FAMILY ROOM TO ACCESSORY DWELLING UNIT PER AB494 AND SB 229 AND 18'-7""x 12'-8"" GROUND FLOOR ADDITION AT REAR. ADD 10'-5""x 8' NEW REAR PATIO COVER PER LACITY STANDARD DETAILS P/BC 204-006"
721,18016-20000-21346,"CONVERT (E) 21'-0"" x 21'-1"" ATTACHED GARAGE TO (N) ACCESSORY DWELLING UNIT PER AB 494 & SB 229. ALL WORK PER ENGINEERING."
722,17016-20000-29016,CONVERT THE EXISTING 16' x 18' DETACHED GARAGE INTO AN ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069.
723,18016-10000-18885,"CONVERT (31.33'x19.33') PORTION OF AN (E) SINGLE FAMILY DWELLING AT REAR TO AN ACCESSORY DWELING UNIT PER AB 494&SB229 & INTERIOR ALTERATION TO THE EXISTING SINGLE FAMILY DWELLING TO CREATE A NEW PANTRY AND A NEW KITCHEN.  ""COMPLY WITH DEPARTMENT ORDER EFFECTIVE DATE 04/24/2018. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE"""
724,17014-30000-01653,CONVERT (E) DETACHED GARAGE INTO ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069 AND STORAGE. STRUCTURAL WORK PER WOOD FRAME PRESCRIPTIVE PROVISIONS.
725,17014-10000-00486,"ADD TO ( E ) ONE STORY SINLE FAMILY DWELLING TO CONVERT A ( N ) ONE STORY DUPLEX , PER WFPP ."
726,17010-10001-01311,Supplemental to 17010-10000-01311 to convert recreation room on 2nd floor to an Accessory Dwelling Unit per AB 2299 and SB 1069
727,18016-20000-15951,CONVERT DETACHED GARAGE TO AN ACCESSORY DWELLING UNIT PER  AB 494 AND SB 229.
728,16016-70000-03189,"INTERIOR REMODEL OF EXISTING SINGLE FAMILY DWELLING TO CONVERT FAMILY ROOM TO BEDROOM, RELOCATE KITCHEN AND CREATE TWO NEW BATHROOMS. RELATED ELECTRICAL AND PLUMBING INCLUDED."
729,17010-20000-01872,"31'0"" x 33'6"" ACCESSORY DWELLING UNIT PER AB 2299 & SB 1069 WITH ATTACHED ONE CAR  GARAGE"
730,17014-30001-06502,"Supplemental to permit no. 17014-20000-06502, To convert & re-engineered existing (18'-0""x 12'-0"") kitchen roof to uncovered roof deck."
731,14016-20000-19681,PROPOSED INT REMODEL - CONVERT EX BATHRM TO MATER BEDRM & EX BEDRM TO MASTER BATHRM. REMODEL EX BATHRM.
732,17016-20000-26947,"CONVERT 22'4"" X 20'10"" IRREG SHAPED PORTION OF (E) ATTACHED GARAGE TO ACCESSORY DWEELLING UNIT PER AB 2299 AND SB 1069."
733,18016-10000-26336,CONVERSION OF EXISTING ATTACHED GARAGE TO AN ACCESSORY DWELLING UNIT PER AB 494 & SB 229
734,18014-20000-00143,"NEW 17' x 23'-9"" ACCESSORY DWELLING UNIT WITH 5' x 10' ATTACHED PATIO COVER PER AB 494 AND SB 229."
735,17016-30000-11320,Convert a portion of the kitchen to a 1/2 bathroom.
736,18016-20000-15493,CONVERT 21' x 21' GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 & SB 229
737,18016-10000-28093,CONVERSION OF (E) STORAGE AND (E) REC ROOM TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229 PER WFPP
738,14016-20000-22303,"CONVERT (E) 5'-6"" X 36'-11"" ATTACHED PATIO COVER TO (N) DECK FOR SECOND FLOOR PER ENGINEERING"
739,18010-20000-00746,"(N) 28'-5""x 25'-6"" IRR. SHAPED DETACHED ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. WORK PER LA STD WFPP."
740,18016-20000-18982,CONVERT (E) DETACHED GARAGE INTO A (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229.
741,15014-20000-04311,"CONVERT (E) TWO CAR GARAGE & ADD 5'-8"" X 18' TO THE REAR OF THE GARAGE TO RELOCATE KITCHEN AND ADD 1/2 BATHROOM. ADD 20'X22' TWO CAR GARAGE AT THE FRONT. ALL WORK PER ENGINEERING"
742,18016-10000-31521,"CONVERT EXISTING ATTACHED GARAGE INTO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229.     ""COMPLY WITH DEPARTMENT ORDER EFFECTIVE DATE 05/12/2018. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE""."
743,17014-70000-01400,TWO STORY GROUND FLOOR ADDITION AND GARAGE TO CONVERT SFD INTO A DUPLEX.
744,16014-10000-01337,NEW TWO-STORY ACCESSORY DWELLING UNIT   AND GARAGE PURSUANT TO AB 2299 AND  SB1069
745,18016-30000-02223,Convert  detached garage to Accessory Dwelling Unit per AB 494 & SB 229.
746,19016-10000-02293,CONVERT EXISTING ATTACHED GARAGE INTO AN ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER WOOD FRAME PRESCRIPTIVE DESIGN.
747,14010-70000-03487,REAR ADDITION TO CONVERT EXISTING SINGLE FAMILY DWELLING TO DUPLEX. NEW ADDITION ON FRONT AND ENCLOSED EXISTING PORCH TO LIVING AREA.
748,18014-10000-03603,"CONVERT (E)  2 CAR GARAGE INTO AN ACCESSORY DWELLING UNIT PER AB 494 & SB 229 AND 16'-0""x 20'-5"" ADDITION AT REAR"
749,16016-30000-07485,"Remodel to (E) SFD, convert (e) covered patio with roof to covered patio with 2nd floor deck"
750,17010-10000-04002,"NEW 20'x 20' ACCESSORY DWELLING UNIT WITH 17'-4"" x 7'-3"" ATTACHED COVERED PATIO"
751,18014-20000-05345,CONVERT (E) GARAGE INTO A (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. WORK PER ENGINEERING.
752,13010-20000-02977,"NEW 29'-0"" X 17'-0"" ACCESSORY LIVING QUARTERS, PER ENGINEER'S DESIGN.  [FIRE SPRINKLERS REQ'D THROUGH-OUT]"
753,18016-20000-36593,"CONVERT EXISTING ATTACHED 20'-0"" x 18'-6"" 2-CAR GARAGE INTO ACCESSORY DWELLING UNIT PER AB494 AND SB229."
754,18016-20000-37527,"CONVERT IRREGULAR 16'-3"" X 18'-1"" DETACHED GARAGE TO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER ENGINEERING."
755,18010-20000-00956,PROPOSED (N) (32' X 40') ACCESSORY DWELLING UNIT PER AB 494 AND SB 229 PER WFPP
756,17014-10000-06124,CONVERT E GARAGE 370 SF TO ADU+ 762 SF ADU (AB 2299 & SB 1069) TYPE V ADDITION
757,18016-20000-22697,"CONVERT (E) 20'-0"" X 18'-3"" DETACHED GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 & SB 229. ALL WORK PER WFPP."
758,16016-20000-06273,CONVERT CLOSET IN (E) BEDROOM TO A (N) FULL BATHROOM
759,17016-30000-24683,convert SFD to a rec room and an attached accessory dwelling unit per AB2299 and SB 1069
760,16043-20000-00490,"NEWNFPA 13D SYSTEM WITHIN A  TWO-STORY  ACCESSORY LIVING QUARTERS. MAX 16'X16' SPRINKLER COVERAGE, EXISTING 2"" WATER METER"
761,17016-10000-25407,CONVERT (E) ATTACHED GARAGE TO ADU PER AB 2299 AND SB 1069. NEW KITCHEN AND BATHROOM. NO ACCESS BETWEEN SFD AND ADU
762,17016-20000-18805,"CONVERT (E) 21'-0"" x 22'-0"" ATTACHED GARAGE TO NEW ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069 AND ENCLOSE AND CONVERT 12'-6"" x 13'-9"" (E) BREEZWAY AND ADD TO NEW ACCESSORY DWELLING UNIT. ALL WORK PER WFPP. SEE COMMENTS."
763,17010-10000-02560,NEW ACCESSORY DWELLING UNIT.
764,17016-20000-34625,CONVERT THE (E) 20' x 20' DETACHED GARAGE INTO AN ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069. ALL WORK PER WFPP.
765,17010-70000-03787,NEW 2 STORY ADU WITH ATTACHED 2 CAR GARAGE
766,18014-10000-05182,"CONVERT 16' X 15'-2"" PORTION OF DWELLING TO ACCESSORY DWELLING UNIT WITH 30'-2"" X 17' ADDITION PER AB 494  AND SB  229"
767,16016-20000-28830,"NON STRUCTURAL INTERIOR REMODEL TO CONVERT (E) BEDROOMS TO (N) KITCHEN/DINING ROOM, CONVERT (E) KITCHEN/DEN/GAME ROOM INTO THREE (N) BEDROOMS/LAUNDRY/BATHROOMS/CLOSETS, CONVERT (E) DINING ROOM TO EXTEND (E) LIVING ROOM"
768,18014-40000-02135,Convert (E) Garage and storage to ADU with 2nd floor addition per AB494 and SB229
769,18016-20000-11097,"CONVERT IRREGULAR 20'-0"" X 20'-7"" PORTION OF (E) ATTACHED GARAGE TO ACCESSORY DWELLING UNIT (346 SQFT) PER AB 494 AND SB 229 AND 6'-5"" X 11'-6"" PORTION TO EXTEND (E) SFD (60 SQFT). ALL WORK PER WFPP."
770,18016-20000-06317,"CONVERT (E) 18'-2"" X 19'-8"" DETACHED GARAGE INTO AN ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER WFPP."
771,13016-20000-22465,Convert (E) closet to (N) bathroom at E. SFD.
772,18016-10000-26529,PROPOSED REMODEL OF (E) SINGLE FAMILY DWELLING AND CONVERTING 1ST FLOOR TO NEW A.D.U. PER AB 494 AND SB 229
773,14030-20000-04723,EXCAVATION FOR (N) BASEMENT UNDER GARAGE CONVERSION TO ACCESSORY LIVING QUARTERS -- HILLSIDE GRADING AREA
774,18014-10001-05249,SUPPLEMENTAL PERMIT TO 18014-10000-05249 TO ADD 10.5' X 6' TO THE ADU PER AB 494 AND SB 229. WORK PER ENGINEERING.
775,18010-20000-04958,"NEW 25'-0"" X 42'-6""ACCESSORY DWELLING UNIT PER AB 494 & SB 229.WORK DONE PER WFPP."
776,15010-20002-03579,"Supplemental Permit to 15010-20000-03579 to convert (E) 21'-0"" x 23'-0"" detached Garage and Recroom above to Accessory Dwelling Unit per AB 494 and SB 229, Add 5'-0"" x 4'-0"" of high ceiling area to enlarge bathroon on 2nd floor, and convert 5'-0"" x 3'-6"" area under stairs landing on 1st floor from mech. to walk-in closet."
777,17014-20000-06494,CONVERT DETACHED  GARAGE TO ACCESSORY DWELLING UNIT PER AB 2299 & SB 1069. ALL WORK PER WFPP.
778,17016-10000-32963,CONVERT EXISTING GARAGE TO ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069. All work per WFPP
779,18016-20000-33000,CONVERT EX ATT 2-CAR GARAGE INTO ACCESSORY DWELLING UNIT PER AB494 AND SB229. ALL WORK PER WFPP
780,17014-10000-04960,235SF Addition (15' x 16.33') and convert garage to ADU. All work per WFPP.
781,11014-10000-02259,CONVERT EXISTING SFD TO DUPLEX WITH ADDITION AND REMODEL.
782,18014-30000-02381,Convert exsting garage to ADU per AB494 and SB229 and addition. Provide new concrete slab per WFPP.
783,13014-20000-04361,"16' 10"" x 15'1"" BEDROOM ADDITION AND CONVERT (E) 16' X 2.5' and 4' x 5' UNDERFLOOR AREA TO (N) BATHROOM AND REMODEL ON 1ST FLOOR OF (E) 3-STORY dwelling.  ADD 2 (N) BALCONIES ON 3RD FLOOR."
784,17014-20000-02932,"ADD 1080 SQFT TO (E) GARAGE FOR NEW ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069, CONVERT 120 SQFT OF (E) GARAGE TO EXPAND ADU.  ALL WORK PER WFPP"
785,18014-20000-05621,"CONVERT THE (E) 21'-6""X22'7"" GARAGE AND ADD 5'-6X17'-1"" TO CREATE A (N)  ACCESSORY DWELLING UNITS PER AB 494 AND SB 229. WORK PER ENGINEERING."
786,18016-10000-04801,CONVERT (E) 507 SF GARAGE TO ADU AT REAR OF (E) SFD PER AB 494 AND SB 229.
787,19016-20000-15563,"CONVERT (E) 18'-6""x 19'-6"" TWO CAR ATTACHED GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 & SB 299 PER LA STD WFPP."
788,18016-20000-04749,"CONVERT (E) 18'-5"" X 20'-1"" DETACHED GARAGE TO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER WFPP."
789,18016-10000-23018,CONVERT (E) ATTACHED GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229.
790,18014-20000-04382,"ADD 18'-10"" X 31'-0"" ACCESSORY DWELLING UNIT PER AB 494 AND SB 229 AND 5'-2"" X 31'-0"" PATIO COVER TO AN (E) DETACHED GARAGE. ALL WORK PER ENGINEERING."
791,17016-20000-13614,NON-STRUCTURAL INTERIOR REMODEL TO (E) DWELLING TO CONVERT A PORTION OF THE (E) BEDROOM INTO A (N) 3/4 BATHROOM. COMPLY WITH DEPARTMENT ORDER effective date 05/20/2016. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE.
792,18016-70000-00090,CONVERT (E) RECREATION ROOM AT SECOND FLOOR INTO AN ACCESSORY DWELLING UNIT
793,13016-20000-12961,"INTERIOR REMODEL TO CONVERT DINING ROOM TO (N) 3RD BEDROOM, ADD (2) CLOSETS AND REMODEL TO TWO (E) BATHROOMS, CREATE (N) LAUNDRY AREA, AND REMODEL (E) KITCHEN.  NO ADDED AREA AND ALL WORK IS PER WFPP SHEET."
794,18016-20000-09667,CONVERT (E) ATTACHED 2-CAR GARAGE INTO (N) ACCESSORY DWELLING UNIT (ADU) PER AB 494 & AB 229.
795,18016-20000-01595,CONVERT  ACCESSORY LIVING QUARTER TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229
796,18016-20000-17501,CONVERT (E) DETACHED GARAGE INTO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229.
797,16016-20000-12138,"CONVERT (E) CLOSET TO A 1/2 BATHROOM, NON STRUCTURAL INTERIOR REMODEL."
798,17016-10000-14194,"Add 7'x7'to existing 10'x20' garage and convert to ADU per AB 2299 and SB 2069. Provide 8'-6""x18' open parking space. Work per WFPP. 1 of 2"
799,18016-20000-34013,CONVERT EX DETACHED 2-CAR GARAGE INTO ACCESSORY DWELLING UNIT PER  AB 494 AND SB 229. TWO NEW OPEN PARKING STALLS FOR EX HOUSE PROVIDED PER PLAN. ALL WORK PER WFPP
800,18014-20000-03055,"CONVERT GARAGE AND ADD 19' X 13'-7"" FOR AN ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER WFPP."
